No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"860","501421","TechNVision Ventures Limited","38.91B","6,200.00","-1.26%","2.48B"
"861","500292","HeidelbergCement India Limited","38.89B","169.35","0.77%","22.64B"
"862","543242","Hemisphere Properties India Limited","38.74B","135.95","-0.44%","9.59M"
"863","544067","Innova Captab Limited","38.58B","679.35","-0.87%","13.63B"
"864","505872","WPIL Limited","38.50B","393.40","3.66%","17.58B"
"865","523398","Bosch Home Comfort India Limited","38.45B","1,414.25","-1.10%","26.22B"
"866","532983","RPG Life Sciences Limited","38.16B","2,304.05","0.07%","6.66B"
"867","514440","Blue Pearl Agriventures Limited","37.93B","62.95","-5.00%","459.37M"
"868","544421","Ellenbarrie Industrial Gases Limited","37.83B","280.95","-0.36%","3.23B"
"869","542866","Colab Platforms Limited","37.80B","185.30","-","1.31B"
"870","544550","Pace Digitek Limited","37.74B","174.80","-1.41%","21.51B"
"871","526729","Goldiam International Limited","37.64B","333.35","0.32%","9.02B"
"872","542665","Neogen Chemicals Limited","37.45B","1,319.10","0.19%","8.00B"
"873","526951","Stylam Industries Limited","37.07B","2,222.50","1.65%","10.95B"
"874","543626","Electronics Mart India Limited","37.04B","95.70","0.16%","70.33B"
"875","531201","Shilchar Technologies Limited","37.02B","3,329.25","3.94%","7.21B"
"876","530655","Goodluck India Limited","36.90B","1,146.80","2.68%","40.21B"
"877","532150","Indraprastha Medical Corporation Limited","36.90B","402.80","-1.01%","14.05B"
"878","524372","Orchid Pharma Limited","36.74B","723.40","-2.28%","8.21B"
"879","533229","Bajaj Consumer Care Limited","36.65B","280.60","-0.51%","10.17B"
"880","541301","Orient Electric Limited","36.59B","164.25","-0.24%","31.50B"
"881","541336","IndoStar Capital Finance Limited","36.58B","224.85","-0.55%","671.74M"
"882","544319","Senores Pharmaceuticals Limited","36.38B","790.25","-1.56%","5.17B"
"883","543971","Bondada Engineering Limited","36.38B","326.00","1.23%","23.07B"
"884","532407","MosChip Technologies Limited","36.34B","188.30","-1.26%","5.43B"
"885","513349","Ajmera Realty & Infra India Limited","36.06B","182.29","-0.85%","8.22B"
"886","532156","Vaibhav Global Limited","35.97B","215.25","-2.80%","35.18B"
"887","543600","Harsha Engineers International Limited","35.89B","395.15","0.66%","14.56B"
"888","590021","Bharat Rasayan Limited","35.70B","2,186.25","0.78%","12.26B"
"889","524348","Aarti Drugs Limited","35.25B","386.20","-1.16%","24.77B"
"890","517498","Websol Energy System Limited","35.17B","83.32","0.20%","7.07B"
"891","544314","Sanathan Textiles Limited","35.15B","418.30","-1.44%","30.39B"
"892","543542","Kesar India Limited","35.11B","1,237.80","0.26%","866.75M"
"893","516072","Vishnu Chemicals Limited","35.07B","521.00","0.68%","15.12B"
"894","533262","Ramky Infrastructure Limited","35.06B","498.85","-0.86%","17.99B"
"895","500150","Foseco India Limited","34.96B","4,638.05","-1.07%","5.93B"
"896","530001","Gujarat Alkalies and Chemicals Limited","34.94B","476.10","-0.99%","42.93B"
"897","535754","Orient Cement Limited","34.87B","165.15","0.03%","29.78B"
"898","539042","AGI Infra Limited","34.63B","287.90","-0.96%","3.54B"
"899","544232","Interarch Building Solutions Limited","34.46B","2,054.00","-0.99%","16.99B"
"900","526125","BN Agrochem Limited","34.42B","352.05","2.04%","7.19B"
"901","503101","Marathon Nextgen Realty Limited","34.33B","509.25","1.73%","5.30B"
"902","530239","Suven Life Sciences Limited","34.16B","154.05","0.36%","58.63M"
"903","500148","Uflex Limited","33.94B","478.95","1.39%","150.99B"
"904","517544","Centum Electronics Limited","33.91B","2,324.65","-0.56%","12.14B"
"905","539889","Parag Milk Foods Limited","33.80B","274.35","-","36.62B"
"906","506222","Styrenix Performance Materials Limited","33.71B","1,922.25","-1.97%","33.73B"
"907","542597","MSTC Limited","33.58B","475.90","-1.31%","3.32B"
"908","542727","City Pulse Multiventures Limited","33.45B","3,136.35","0.11%","28.13M"
"909","532924","Kolte-Patil Developers Limited","33.43B","376.70","0.41%","12.89B"
"910","533676","Indo Thai Securities Limited","33.38B","264.05","2.13%","662.91M"
"911","538268","Wonderla Holidays Limited","33.19B","526.75","0.16%","4.67B"
"912","541163","Sandhar Technologies Limited","33.17B","559.35","0.04%","43.48B"
"913","505710","Grauer & Weil (India) Limited","33.17B","73.15","3.00%","11.60B"
"914","544030","Flair Writing Industries Limited","32.85B","319.20","0.09%","11.72B"
"915","544290","Enviro Infra Engineers Limited","32.82B","186.80","-0.21%","11.16B"
"916","532884","Refex Industries Limited","32.82B","239.30","1.06%","22.47B"
"917","540725","Share India Securities Limited","32.71B","149.80","-0.53%","11.63B"
"918","543325","Rolex Rings Limited","32.54B","120.35","-1.84%","11.07B"
"919","544088","Medi Assist Healthcare Services Limited","32.51B","444.50","-0.21%","7.98B"
"920","590078","Maithan Alloys Limited","32.47B","1,062.65","-2.56%","20.89B"
"921","519156","Vadilal Industries Limited","32.42B","4,510.25","-1.52%","13.35B"
"922","544455","GNG Electronics Limited","32.38B","278.85","-2.06%","15.57B"
"923","543212","Borosil Limited","32.31B","277.45","-0.05%","11.81B"
"924","532967","Kiri Industries Limited","32.30B","538.05","0.84%","7.99B"
"925","543321","Tatva Chintan Pharma Chem Limited","32.30B","1,357.35","1.80%","4.34B"
"926","544355","Jubilant Agri and Consumer Products Limited","32.29B","2,123.45","-3.32%","17.51B"
"927","532799","Hubtown Limited","32.25B","224.65","-0.99%","5.85B"
"928","544420","Raymond Realty Limited","32.10B","481.40","1.48%","12.80B"
"929","544181","Awfis Space Solutions Limited","32.09B","458.80","-2.15%","13.59B"
"930","532440","MPS Limited","32.02B","1,883.55","-1.44%","7.49B"
"931","544161","D. P. Abhushan Limited","31.93B","1,447.55","0.81%","33.09B"
"932","526650","Tourism Finance Corporation of India Limited","31.93B","68.67","10.14%","1.62B"
"933","540544","PSP Projects Limited","31.88B","805.50","-3.05%","25.24B"
"934","544545","TruAlt Bioenergy Limited","31.86B","369.90","1.19%","17.41B"
"935","500243","Kirloskar Industries Limited","31.84B","3,040.70","1.37%","68.66B"
"936","508989","Navneet Education Limited","31.79B","143.75","0.10%","17.57B"
"937","500414","Timex Group India Limited","31.77B","314.70","-0.25%","6.68B"
"938","509079","Gufic Biosciences Limited","31.56B","315.65","-1.33%","8.74B"
"939","523618","Dredging Corporation of India Limited","31.51B","958.20","-3.55%","12.41B"
"940","532256","Nalwa Sons Investments Limited","31.49B","6,131.30","-0.34%","876.65M"
"941","522034","Shanthi Gears Limited","31.24B","414.60","-1.11%","5.78B"
"942","526881","63 moons technologies limited","31.24B","677.90","-0.11%","843.52M"
"943","532815","SMS Pharmaceuticals Limited","31.20B","333.10","-1.27%","8.60B"
"944","544055","Muthoot Microfin Limited","31.18B","185.90","-1.33%","4.39B"
"945","543933","Cyient DLM Limited","31.15B","400.70","-1.51%","14.61B"
"946","531449","GRM Overseas Limited","31.02B","168.55","-1.52%","13.52B"
"947","513262","Steel Strips Wheels Limited","31.02B","197.35","-0.58%","46.96B"
"948","540025","Advanced Enzyme Technologies Limited","30.93B","282.25","-2.87%","7.07B"
"949","539978","Quess Corp Limited","30.74B","206.10","-2.44%","151.59B"
"950","516038","Soma Papers & Industries Limited","30.73B","266.15","-4.57%","-"
"951","503960","Bharat Bijlee Limited","30.71B","2,716.55","-1.78%","20.71B"
"952","509243","TVS Srichakra Limited","30.70B","4,022.40","-1.33%","33.67B"
"953","532900","Paisalo Digital Limited","30.68B","34.01","-1.42%","4.46B"
"954","532732","Kewal Kiran Clothing Limited","30.61B","496.70","0.86%","11.31B"
"955","521248","Kitex Garments Limited","30.43B","152.55","-0.33%","8.95B"
"956","500235","Kalyani Steels Limited","30.32B","696.50","0.04%","19.27B"
"957","533520","Indiabulls Limited","30.24B","13.09","4.05%","896.80M"
"958","544320","Carraro India Limited","30.15B","525.30","-0.62%","19.72B"
"959","526797","Greenply Industries Limited","30.14B","241.60","-3.11%","25.53B"
"960","522215","HLE Glascoat Limited","29.90B","437.95","-0.73%","12.00B"
"961","522101","Kilburn Engineering Limited","29.85B","575.20","-0.20%","5.18B"
"962","523319","Balmer Lawrie & Co. Ltd.","29.75B","174.00","-0.03%","25.55B"
"963","543547","Ddev Plastiks Industries Limited","29.74B","287.40","-0.57%","28.49B"
"964","540768","Mahindra Logistics Limited","29.74B","306.50","1.27%","64.74B"
"965","543213","Rossari Biotech Limited","29.62B","534.65","-0.99%","22.22B"
"966","531120","Patel Engineering Limited","29.60B","27.43","3.16%","52.59B"
"967","505010","Automotive Axles Limited","29.45B","1,948.75","2.49%","20.42B"
"968","523716","Ashiana Housing Limited","29.40B","292.50","0.98%","8.12B"
"969","532029","Sindhu Trade Links Limited","29.14B","18.90","0.16%","10.97B"
"970","590086","The Orissa Minerals Development Company Limited","28.88B","4,813.05","-0.72%","718.51M"
"971","531719","Bhagiradha Chemicals & Industries Limited","28.86B","222.55","-1.35%","4.89B"
"972","539056","Imagicaaworld Entertainment Limited","28.59B","50.62","-3.82%","3.76B"
"973","544021","Protean eGov Technologies Limited","28.54B","700.85","-1.41%","8.86B"
"974","544525","GK Energy Limited","28.48B","140.25","-1.02%","14.02B"
"975","534600","JTL Industries Limited","28.42B","72.29","3.42%","18.95B"
"976","506690","Unichem Laboratories Limited","28.36B","412.20","0.44%","22.26B"
"977","532834","Camlin Fine Sciences Limited","28.33B","148.50","-1.92%","17.52B"
"978","539542","Lux Industries Limited","28.24B","948.75","-2.62%","27.53B"
"979","543489","Gateway Distriparks Limited","28.18B","56.33","0.09%","20.55B"
"980","543652","Fusion Finance Limited","28.06B","165.05","-0.03%","443.00M"
"981","533104","Globus Spirits Limited","28.01B","950.50","-1.71%","26.57B"
"982","512008","EFC (I) Limited","27.97B","284.85","1.90%","8.62B"
"983","543686","Sirca Paints India Limited","27.91B","485.90","1.37%","4.35B"
"984","500219","Jain Irrigation Systems Limited","27.89B","38.29","-0.52%","60.87B"
"985","570004","Jain Irrigation Systems Limited","27.89B","27.50","1.29%","60.87B"
"986","522281","Ram Ratna Wires Limited","27.63B","298.05","-0.37%","39.82B"
"987","544430","Sambhv Steel Tubes Limited","27.48B","93.17","3.61%","20.03B"
"988","540724","Prataap Snacks Limited","27.45B","1,144.50","0.43%","16.88B"
"989","514446","LS Industries Limited","27.43B","32.31","-2.65%","14.61M"
"990","544333","Standard Engineering Technology Limited","27.39B","137.10","0.66%","6.62B"
"991","524051","Polyplex Corporation Limited","27.38B","872.05","3.50%","69.93B"
"992","503811","Siyaram Silk Mills Limited","27.30B","601.65","-0.41%","24.02B"
"993","531543","Jindal Worldwide Limited","27.16B","27.26","0.48%","23.43B"
"994","526247","Premier Explosives Limited","27.11B","504.20","-1.37%","4.58B"
"995","530073","Sanghvi Movers Limited","27.07B","312.70","-0.94%","9.59B"
"996","544111","Apeejay Surrendra Park Hotels Limited","26.99B","126.75","-1.67%","6.74B"
"997","500444","West Coast Paper Mills Limited","26.97B","415.60","3.06%","40.62B"
"998","542857","Greenpanel Industries Limited","26.89B","222.00","-1.73%","14.58B"
"999","526807","Seamec Limited","26.87B","1,056.65","-1.36%","6.57B"
"1000","542907","Prince Pipes and Fittings Limited","26.83B","242.95","-1.68%","24.72B"
"1001","539921","Shanti Educational Initiatives Limited","26.81B","169.55","-0.41%","659.73M"
"1002","544066","Sundaram-Clayton Limited","26.81B","1,213.25","-1.60%","21.36B"
"1003","532054","KDDL Limited","26.81B","2,246.65","-3.79%","18.73B"
"1004","532369","Ramco Industries Limited","26.72B","307.55","0.46%","16.59B"
"1005","500147","John Cockerill India Limited","26.70B","5,407.05","2.82%","3.28B"
"1006","504341","Ravindra Energy Limited","26.69B","149.55","-5.08%","5.77B"
"1007","517522","Rajratan Global Wire Limited","26.66B","524.75","-0.15%","10.10B"
"1008","533333","Fineotex Chemical Limited","26.62B","23.26","-3.00%","5.20B"
"1009","502090","Sagar Cements Limited","26.53B","202.95","0.90%","24.94B"
"1010","513519","Pitti Engineering Limited","26.50B","726.70","-3.74%","18.18B"
"1011","534392","Vardhman Special Steels Limited","26.50B","274.75","1.59%","17.21B"
"1012","543620","Insolation Energy Limited","26.37B","119.65","-2.80%","14.90B"
"1013","500330","Raymond Limited","26.34B","403.20","0.04%","20.56B"
"1014","541540","Solara Active Pharma Sciences Limited","26.28B","545.35","-2.00%","12.06B"
"1015","890202","Solara Active Pharma Sciences Limited","26.28B","381.70","-0.04%","12.06B"
"1016","517467","Marsons Limited","26.27B","152.65","-0.26%","2.07B"
"1017","590005","Veedol Corporation Limited","26.20B","1,543.20","-0.65%","20.38B"
"1018","543942","Utkarsh Small Finance Bank Limited","25.96B","14.56","-0.41%","7.57B"
"1019","524735","Hikal Limited","25.84B","211.40","-0.71%","16.99B"
"1020","590013","Xpro India Limited","25.82B","893.15","2.50%","5.28B"
"1021","544095","EPACK Durable Limited","25.79B","272.65","0.55%","18.96B"
"1022","539301","Arvind SmartSpaces Limited","25.71B","575.75","0.63%","6.16B"
"1023","539658","TeamLease Services Limited","25.62B","1,484.75","-0.85%","117.03B"
"1024","504212","Universal Cables Limited","25.61B","754.30","-6.30%","26.96B"
"1025","500215","Sundrop Brands Limited","25.60B","674.75","-1.50%","12.68B"
"1026","535322","Repco Home Finance Limited","25.60B","409.05","0.59%","8.05B"
"1027","513269","Man Industries (India) Limited","25.59B","346.85","1.26%","35.27B"
"1028","505744","Federal-Mogul Goetze (India) Limited","25.55B","452.45","-1.48%","18.86B"
"1029","544457","Brigade Hotel Ventures Limited","25.53B","67.42","0.25%","5.08B"
"1030","543272","Easy Trip Planners Limited","25.49B","7.10","0.28%","5.22B"
"1031","500020","The Bombay Dyeing and Manufacturing Company Limited","25.47B","120.85","-2.26%","15.14B"
"1032","523301","TCPL Packaging Limited","25.45B","2,866.05","-1.48%","17.87B"
"1033","539895","Spice Lounge Food Works Limited","25.29B","32.92","-4.99%","1.69B"
"1034","543992","Yatra Online Limited","25.23B","161.05","-1.92%","10.18B"
"1035","532390","TAJGVK Hotels & Resorts Limited","25.19B","401.60","-2.74%","4.70B"
"1036","513097","Shivalik Bimetal Controls Limited","25.06B","436.70","0.73%","5.30B"
"1037","511742","UGRO Capital Limited","25.02B","160.60","0.47%","7.21B"
"1038","544540","EPack Prefab Technologies Limited","24.84B","250.90","-0.40%","13.26B"
"1039","524394","Vimta Labs Limited","24.79B","544.60","-1.95%","3.85B"
"1040","506235","Alembic Limited","24.72B","96.25","-1.38%","2.24B"
"1041","544664","KSH International Limited","24.67B","332.00","-3.08%","22.95B"
"1042","531349","Panacea Biotec Limited","24.63B","403.00","2.03%","6.04B"
"1043","530367","NRB Bearings Limited","24.56B","255.00","-1.14%","12.43B"
"1044","500412","Thirumalai Chemicals Limited","24.50B","208.95","-2.68%","18.65B"
"1045","524743","Fischer Medical Ventures Limited","24.47B","37.73","-3.50%","1.71B"
"1046","543619","Concord Control Systems Limited","24.47B","2,460.00","-1.21%","1.56B"
"1047","524667","Savita Oil Technologies Limited","24.45B","357.30","-0.28%","40.16B"
"1048","503681","Elcid Investments Limited","24.37B","121,850","-0.62%","1.13B"
"1049","532930","BGR Energy Systems Limited","24.30B","321.00","-3.08%","3.68B"
"1050","533267","Cantabil Retail India Limited","24.30B","290.15","-1.41%","7.77B"
"1051","544119","Rashi Peripherals Limited","24.26B","365.25","-0.31%","131.07B"
"1052","513228","Pennar Industries Limited","24.10B","183.80","-1.97%","34.98B"
"1053","526783","Dr. Agarwal's Eye Hospital Limited","24.08B","4,977.35","-0.73%","4.30B"
"1054","543288","Deep Industries Limited","24.05B","375.30","-1.90%","7.43B"
"1055","531209","Nucleus Software Exports Limited","24.03B","912.70","0.26%","8.66B"
"1056","504036","Hind Rectifiers Limited","23.97B","1,364.50","-1.94%","7.96B"
"1057","532486","Pokarna Limited","23.94B","772.20","-0.64%","7.78B"
"1058","531508","Eveready Industries India Limited","23.86B","327.35","1.14%","13.93B"
"1059","544496","Vikran Engineering Limited","23.76B","92.15","-2.07%","9.56B"
"1060","500365","Welspun Specialty Solutions Limited","23.73B","35.81","-0.03%","8.35B"
"1061","590051","Saksoft Limited","23.70B","186.85","1.60%","9.74B"
"1062","511551","Monarch Networth Capital Limited","23.61B","297.90","0.19%","3.14B"
"1063","544456","R M Drip and Sprinklers Systems Limited","23.61B","94.53","1.19%","1.58B"
"1064","544532","Solarworld Energy Solutions Limited","23.56B","271.75","-1.25%","5.86B"
"1065","544512","Shringar House of Mangalsutra Limited","23.51B","244.40","9.25%","16.04B"
"1066","544294","Rossell Techsys Limited","23.44B","635.55","10.17%","3.76B"
"1067","524632","Shukra Pharmaceuticals Limited","23.43B","53.51","4.76%","362.10M"
"1068","509732","Kothari Industrial Corporation Limited","23.38B","207.45","2.22%","1.41B"
"1069","542759","Spandana Sphoorty Financial Limited","23.35B","240.20","-1.19%","-6.85B"
"1070","542333","RPSG Ventures Limited","23.31B","706.25","-2.55%","105.66B"
"1071","544261","Arkade Developers Limited","23.29B","125.05","-1.26%","7.79B"
"1072","543528","Venus Pipes and Tubes Limited","23.19B","1,105.80","-3.74%","10.59B"
"1073","514234","Sangam (India) Limited","23.17B","457.90","0.90%","30.64B"
"1074","513307","Synthiko Foils Limited","23.05B","1,591.75","0.45%","144.93M"
"1075","507488","G.M. Breweries Limited","22.98B","1,058.50","0.60%","17.85B"
"1076","543328","Krsnaa Diagnostics Limited","22.72B","700.70","-1.21%","7.60B"
"1077","532686","Kernex Microsystems (India) Limited","22.68B","1,255.90","13.34%","2.23B"
"1078","506022","Prakash Industries Limited","22.68B","126.65","-6.50%","35.31B"
"1079","543972","Aeroflex Industries Limited","22.67B","175.15","-","3.87B"
"1080","522029","Windsor Machines Limited","22.58B","259.25","5.45%","4.79B"
"1081","500097","Dalmia Bharat Sugar and Industries Limited","22.55B","282.20","1.15%","38.04B"
"1082","500730","NOCIL Limited","22.54B","139.85","-0.11%","13.15B"
"1083","538920","Vintage Coffee and Beverages Limited","22.53B","157.85","-0.94%","4.31B"
"1084","500306","Jaykay Enterprises Limited","22.49B","172.60","-1.99%","1.88B"
"1085","539450","S H Kelkar and Company Limited","22.44B","164.90","-1.44%","22.41B"
"1086","540136","HPL Electric & Power Limited","22.29B","378.20","-2.84%","17.02B"
"1087","526947","La Opala RG Limited","22.21B","200.30","-","3.25B"
"1088","512068","Deccan Gold Mines Limited","22.21B","112.76","2.33%","8.98M"
"1089","532430","BF Utilities Limited","22.21B","589.65","-2.96%","8.37B"
"1090","517300","Gujarat Industries Power Company Limited","22.15B","143.10","-0.73%","13.53B"
"1091","539199","SG Finserve Limited","22.13B","411.40","-2.01%","2.39B"
"1092","522064","Honda India Power Products Limited","22.04B","2,172.80","-0.15%","8.03B"
"1093","524091","Carysil Limited","22.04B","771.50","-2.91%","8.75B"
"1094","500032","Bajaj Hindusthan Sugar Limited","21.88B","17.84","3.66%","54.35B"
"1095","524164","IOL Chemicals and Pharmaceuticals Limited","21.86B","75.85","-3.30%","21.70B"
"1096","590066","The KCP Limited","21.85B","169.15","-0.32%","25.13B"
"1097","544142","Shipping Corporation of India Land and Assets Limited","21.69B","46.55","0.26%","226.70M"
"1098","532661","Rane (Madras) Limited","21.58B","781.30","-0.56%","35.39B"
"1099","544379","Prabha Energy Limited","21.58B","158.60","-4.11%","49.40M"
"1100","522249","Mayur Uniquoters Limited","21.52B","495.30","1.94%","9.15B"
"1101","544243","Baazar Style Retail Limited","21.46B","257.10","0.51%","16.67B"
"1102","543401","Go Fashion (India) Limited","21.44B","396.30","-1.15%","8.67B"
"1103","543983","EMS Limited","21.39B","400.40","-2.92%","9.37B"
"1104","512038","TCC Concept Limited","21.38B","444.10","4.30%","1.04B"
"1105","523261","Venky's (India) Limited","21.38B","1,553.95","-1.46%","33.91B"
"1106","533162","Hathway Cable and Datacom Limited","21.29B","12.02","0.25%","21.17B"
"1107","519183","ADF Foods Limited","21.24B","193.30","-0.39%","6.02B"
"1108","500108","Mahanagar Telephone Nigam Limited","21.21B","33.66","-0.09%","5.19B"
"1109","512237","Jai Corp Limited","21.17B","120.55","0.96%","6.65B"
"1110","500052","Bhansali Engineering Polymers Limited","21.16B","84.94","0.31%","13.24B"
"1111","533344","PTC India Financial Services Limited","21.14B","32.96","1.23%","4.58B"
"1112","533302","Kalyani Investment Company Limited","21.09B","4,722.65","0.27%","767.68M"
"1113","539686","K.P. Energy Limited","21.05B","314.55","-1.24%","11.33B"
"1114","544599","Studds Accessories Limited","20.97B","532.25","0.01%","6.07B"
"1115","523385","Nilkamal Limited","20.94B","1,403.20","2.35%","35.99B"
"1116","523127","EIH Associated Hotels Limited","20.83B","340.45","0.25%","4.00B"
"1117","544224","Afcom Holdings Limited","20.73B","831.70","-1.92%","3.90B"
"1118","500288","Morepen Laboratories Limited","20.67B","38.12","-1.09%","17.56B"
"1119","532309","GE Power India Limited","20.65B","304.15","-0.28%","11.51B"
"1120","502157","Mangalam Cement Limited","20.64B","748.10","0.38%","17.88B"
"1121","513517","Steelcast Limited","20.60B","204.50","1.69%","4.37B"
"1122","543590","Rhetan TMT Limited","20.59B","25.84","-2.53%","226.64M"
"1123","507514","Som Distilleries & Breweries Limited","20.53B","100.85","-0.40%","14.42B"
"1124","500314","Oriental Hotels Limited","20.52B","114.95","-0.48%","4.96B"
"1125","522241","M M Forgings Limited","20.52B","424.95","2.67%","14.91B"
"1126","532663","Sasken Technologies Limited","20.50B","1,347.90","-1.10%","8.22B"
"1127","504741","The Indian Hume Pipe Company Limited","20.46B","390.70","-1.15%","14.45B"
"1128","532722","NITCO Limited","20.45B","89.30","-0.24%","4.52B"
"1129","542774","Mufin Green Finance Limited","20.34B","117.25","-1.06%","957.07M"
"1130","543525","Silver Touch Technologies Limited","20.32B","1,522.60","0.72%","3.04B"
"1131","532285","Geojit Financial Services Limited","20.30B","73.20","0.48%","6.48B"
"1132","530131","Udaipur Cement Works Limited","20.29B","36.19","-0.88%","14.72B"
"1133","543449","Wonder Electricals Limited","20.27B","153.15","5.62%","7.84B"
"1134","532612","Indoco Remedies Limited","20.22B","218.70","3.45%","17.25B"
"1135","532268","Accelya Solutions India Limited","20.18B","1,353.25","0.67%","5.38B"
"1136","544150","KP Green Engineering Limited","20.15B","403.05","-2.17%","9.64B"
"1137","543514","Veranda Learning Solutions Limited","20.12B","215.75","-1.87%","5.10B"
"1138","526227","Filatex India Limited","20.04B","45.14","-1.68%","42.74B"
"1139","540710","Capacit'e Infraprojects Limited","20.01B","240.60","-0.50%","24.97B"
"1140","504092","Indokem Limited","19.84B","711.55","0.64%","1.80B"
"1141","500672","Novartis India Limited","19.80B","791.70","0.71%","3.55B"
"1142","540212","TCI Express Limited","19.79B","515.30","-1.83%","11.99B"
"1143","514167","Ganesha Ecosphere Limited","19.78B","738.05","-0.55%","14.43B"
"1144","543689","Uniparts India Limited","19.76B","436.95","1.19%","10.12B"
"1145","500186","Hindustan Oil Exploration Company Limited","19.75B","148.80","-0.87%","5.84B"
"1146","532859","Hinduja Global Solutions Limited","19.75B","425.00","-0.70%","43.72B"
"1147","543650","DCX Systems Limited","19.56B","175.45","-2.80%","11.65B"
"1148","543932","ideaForge Technology Limited","19.54B","459.05","-1.84%","914.63M"
"1149","533306","Summit Securities Limited","19.53B","1,820.15","1.64%","1.39B"
"1150","519091","Tasty Bite Eatables Limited","19.48B","7,626.70","0.17%","5.86B"
"1151","532368","Brightcom Group Limited","19.44B","9.63","-1.94%","57.61B"
"1152","542905","Hindware Home Innovation Limited","19.37B","233.50","-2.51%","25.28B"
"1153","533257","Indosolar Limited","19.33B","464.70","-4.59%","7.89B"
"1154","540797","Shalby Limited","19.31B","181.80","0.11%","11.22B"
"1155","533080","Mold-Tek Packaging Limited","19.28B","581.30","0.36%","8.44B"
"1156","543953","Khazanchi Jewellers Limited","19.26B","781.55","0.16%","19.68B"
"1157","543644","InfoBeans Technologies Limited","19.16B","787.35","-3.40%","4.37B"
"1158","543386","Fino Payments Bank Limited","19.12B","229.85","-4.79%","16.85B"
"1159","590073","Wheels India Limited","19.07B","796.55","-1.82%","49.32B"
"1160","544470","M & B Engineering Limited","19.07B","342.40","-1.84%","11.86B"
"1161","544042","Bajel Projects Limited","19.01B","164.50","-1.32%","26.45B"
"1162","500168","Goodyear India Limited","19.01B","824.00","0.05%","24.88B"
"1163","532650","MSP Steel & Power Limited","19.00B","34.63","3.25%","28.65B"
"1164","541403","Dollar Industries Limited","18.82B","331.70","-0.96%","18.01B"
"1165","543311","India Pesticides Limited","18.80B","162.85","-1.69%","9.45B"
"1166","523606","Sika Interplant Systems Limited","18.76B","934.95","-4.11%","2.04B"
"1167","532848","Delta Corp Limited","18.74B","69.97","-3.72%","7.10B"
"1168","532851","Insecticides (India) Limited","18.65B","649.95","1.40%","20.46B"
"1169","522261","Dolphin Offshore Enterprises (India) Limited","18.64B","466.05","3.68%","900.09M"
"1170","543989","Sai Silks (Kalamandir) Limited","18.64B","121.50","-0.90%","16.71B"
"1171","505800","Rane Holdings Limited","18.55B","1,299.25","-0.23%","53.54B"
"1172","500460","Mukand Limited","18.55B","128.35","-0.77%","46.58B"
"1173","505725","Algoquant Fintech Limited","18.47B","65.71","0.18%","178.43M"
"1174","523838","Simplex Infrastructures Limited","18.45B","237.70","-5.28%","10.02B"
"1175","532698","Nitin Spinners Limited","18.39B","324.15","2.35%","32.34B"
"1176","523862","Grand Oak Canyons Distillery Limited","18.36B","35.38","-5.00%","1.51M"
"1177","532370","Ramco Systems Limited","18.35B","491.80","2.51%","6.49B"
"1178","524820","Panama Petrochem Limited","18.26B","301.85","2.60%","28.90B"
"1179","530927","Haryana Financial Corporation","18.24B","83.80","4.20%","229.55K"
"1180","544386","Spectrum Electrical Industries Limited","18.22B","1,100.00","-2.24%","4.43B"
"1181","543812","Divgi TorqTransfer Systems Limited","18.22B","601.25","1.73%","2.65B"
"1182","506197","Bliss GVS Pharma Limited","18.21B","162.60","-5.58%","8.60B"
"1183","523694","Apcotex Industries Limited","18.14B","352.95","0.07%","14.17B"
"1184","544305","One MobiKwik Systems Limited","18.07B","229.65","-0.41%","10.79B"
"1185","538734","Ceinsys Tech Limited","18.04B","1,011.15","2.70%","5.74B"
"1186","517041","Ador Welding Limited","18.03B","1,025.25","-2.36%","11.31B"
"1187","543766","Ashika Credit Capital Limited","17.91B","403.90","-0.25%","501.05M"
"1188","544413","Digitide Solutions Limited","17.91B","119.75","-2.84%","28.91B"
"1189","500333","PIX Transmissions Limited","17.75B","1,297.45","-1.11%","5.64B"
"1190","590006","Amrutanjan Health Care Limited","17.64B","610.00","-0.08%","4.70B"
"1191","543329","Windlas Biotech Limited","17.63B","839.90","0.87%","8.30B"
"1192","539682","Mobavenue AI Tech Limited","17.63B","1,175.00","-0.21%","952.01M"
"1193","543411","Hi-Tech Pipes Limited","17.60B","86.47","1.47%","31.45B"
"1194","500068","DISA India Limited","17.57B","12,132.0","1.20%","4.13B"
"1195","522195","Frontier Springs Limited","17.56B","4,329.10","6.25%","2.86B"
"1196","533285","RDB Infrastructure and Power Limited","17.55B","86.06","-0.82%","1.31B"
"1197","532888","Asian Granito India Limited","17.51B","75.49","3.43%","16.18B"
"1198","500227","Jindal Poly Films Limited","17.47B","399.00","-3.46%","44.28B"
"1199","543214","NDR Auto Components Limited","17.39B","732.10","-1.14%","7.52B"
"1200","530075","Antelopus Selan Energy Limited","17.37B","364.70","-2.76%","2.45B"
"1201","543263","SMC Global Securities Limited","17.32B","82.73","-3.36%","15.32B"
"1202","544217","Sanstar Limited","17.32B","95.01","2.33%","8.10B"
"1203","532240","India Nippon Electricals Limited","17.26B","759.95","-2.98%","9.46B"
"1204","543260","Stove Kraft Limited","17.24B","562.35","-2.30%","15.32B"
"1205","544271","Garuda Construction and Engineering Limited","17.14B","184.45","-1.73%","3.85B"
