No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"195","4528","Ono Pharmaceutical Co., Ltd.","1.06T","2,260.50","-0.77%","503.67B"
"196","5101","The Yokohama Rubber Company, Limited","1.06T","6,722.00","2.31%","1.19T"
"197","9024","Seibu Holdings Inc.","1.06T","4,162.00","-1.56%","908.45B"
"198","5844","Kyoto Financial Group,Inc.","1.05T","3,694.00","2.16%","152.78B"
"199","3288","Open House Group Co., Ltd.","1.05T","9,356.00","0.29%","1.34T"
"200","8439","Tokyo Century Corporation","1.04T","2,125.50","-1.05%","1.40T"
"201","9684","Square Enix Holdings Co., Ltd.","1.02T","2,839.00","-0.30%","300.81B"
"202","1773","YTL Corporation Berhad","1.02T","85.00","1.19%","1.08T"
"203","1878","Daito Trust Construction Co.,Ltd.","1.02T","3,070.00","0.46%","1.89T"
"204","9005","Tokyu Corporation","1.02T","1,786.50","-0.39%","1.05T"
"205","6532","Baycurrent, Inc.","1.01T","6,625.00","-8.02%","138.47B"
"206","3088","MatsukiyoCocokara & Co.","987.66B","2,482.00","-5.52%","1.08T"
"207","9042","Hankyu Hanshin Holdings, Inc.","980.10B","4,131.00","0.32%","1.17T"
"208","6869","Sysmex Corporation","978.77B","1,569.50","-1.91%","498.69B"
"209","6269","MODEC, Inc.","970.44B","14,200.0","-9.73%","672.38B"
"210","6963","ROHM Co., Ltd.","966.44B","2,503.50","0.18%","460.67B"
"211","9401","TBS Holdings,Inc.","964.70B","6,153.00","0.74%","419.57B"
"212","2269","Meiji Holdings Co., Ltd.","961.61B","3,547.00","-0.25%","1.16T"
"213","9023","Tokyo Metro Co., Ltd.","957.41B","1,649.00","1.29%","415.94B"
"214","3563","Food & Life Companies Ltd.","953.49B","8,419.00","-1.01%","429.57B"
"215","9404","Nippon Television Holdings, Inc.","941.19B","3,807.00","-1.37%","479.52B"
"216","8952","Japan Real Estate Investment Corporation","930.55B","130,800","0.85%","83.97B"
"217","3099","Isetan Mitsukoshi Holdings Ltd.","926.32B","2,634.50","2.91%","545.29B"
"218","8953","Japan Metropolitan Fund Investment Corporation","912.05B","126,800","1.12%","95.64B"
"219","5406","Kobe Steel, Ltd.","903.05B","2,294.00","0.24%","2.49T"
"220","9143","SG Holdings Co.,Ltd.","896.29B","1,502.00","0.54%","1.55T"
"221","3231","Nomura Real Estate Holdings, Inc.","892.62B","1,041.00","-0.24%","774.04B"
"222","5929","Sanwa Holdings Corporation","884.30B","4,183.00","-0.41%","657.79B"
"223","2702","McDonald's Holdings Company (Japan), Ltd.","877.53B","6,600.00","1.07%","414.19B"
"224","8359","Hachijuni Nagano Bank, Ltd.","875.73B","1,927.00","1.69%","222.50B"
"225","2897","Nissin Foods Holdings Co.,Ltd.","854.00B","2,975.00","0.76%","771.74B"
"226","9147","Nippon Express Holdings, Inc.","853.31B","3,519.00","0.98%","2.59T"
"227","1808","HASEKO Corporation","847.99B","3,308.00","1.26%","1.21T"
"228","4704","Trend Micro Incorporated","844.32B","6,467.00","-2.71%","272.73B"
"229","7752","Ricoh Company, Ltd.","843.60B","1,482.00","0.89%","2.55T"
"230","5830","Iyogin Holdings,Inc.","840.27B","2,876.50","1.46%","195.45B"
"231","8572","Acom Co., Ltd.","839.55B","535.90","1.30%","327.09B"
"232","9508","Kyushu Electric Power Company, Incorporated","837.06B","1,770.50","-0.90%","2.33T"
"233","4324","Dentsu Group Inc.","830.16B","3,198.00","2.90%","1.40T"
"234","3861","Oji Holdings Corporation","827.02B","918.70","-0.43%","1.84T"
"235","6448","Brother Industries, Ltd.","826.72B","3,292.00","0.31%","887.11B"
"236","2327","NS Solutions Corporation","819.57B","4,479.00","-1.78%","360.06B"
"237","4005","Sumitomo Chemical Company, Limited","819.35B","500.40","1.40%","2.46T"
"238","4676","Fuji Media Holdings, Inc.","818.83B","3,994.00","0.96%","531.35B"
"239","3462","Nomura Real Estate Master Fund, Inc.","816.37B","175,700","0.86%","86.83B"
"240","4183","Mitsui Chemicals, Inc.","816.16B","2,167.50","3.02%","1.73T"
"241","3283","Nippon Prologis REIT, Inc.","815.42B","97,200.0","0.41%","65.61B"
"242","7261","Mazda Motor Corporation","813.71B","1,290.00","-0.96%","4.86T"
"243","4732","USS Co., Ltd.","807.78B","1,744.00","-0.26%","107.54B"
"244","6370","Kurita Water Industries Ltd.","800.24B","7,313.00","3.60%","411.65B"
"245","6645","OMRON Corporation","795.76B","4,047.00","-0.52%","820.56B"
"246","4042","Tosoh Corporation","790.50B","2,547.00","0.75%","1.03T"
"247","3038","Kobe Bussan Co., Ltd.","789.53B","3,561.00","-2.49%","551.70B"
"248","8804","Tokyo Tatemono Co., Ltd.","780.16B","3,758.00","-0.45%","402.66B"
"249","7747","Asahi Intecc Co., Ltd.","777.93B","2,932.00","-1.56%","124.90B"
"250","4186","Tokyo Ohka Kogyo Co., Ltd.","777.78B","6,488.00","0.47%","227.20B"
"251","5332","TOTO LTD.","776.69B","4,724.00","1.44%","718.09B"
"252","8227","SHIMAMURA Co., Ltd.","768.88B","10,460.0","-0.19%","693.06B"
"253","6368","Organo Corporation","760.09B","16,530.0","7.41%","171.74B"
"254","8060","Canon Marketing Japan Inc.","749.82B","6,951.00","-1.39%","672.56B"
"255","6856","HORIBA, Ltd.","746.27B","17,770.0","1.63%","331.74B"
"256","3197","Skylark Holdings Co., Ltd.","744.61B","3,273.00","-2.18%","446.09B"
"257","2267","Yakult Honsha Co.,Ltd.","744.41B","2,538.50","0.12%","485.76B"
"258","3769","GMO Payment Gateway, Inc.","740.64B","9,764.00","0.50%","82.50B"
"259","4021","Nissan Chemical Corporation","740.24B","5,503.00","-0.13%","263.27B"
"260","5021","Cosmo Energy Holdings Co., Ltd.","739.35B","4,505.00","-0.97%","2.81T"
"261","8334","The Gunma Bank, Ltd.","733.16B","1,937.00","1.47%","178.78B"
"262","5801","Furukawa Electric Co., Ltd.","730.21B","10,380.0","5.65%","1.24T"
"263","3281","GLP J-REIT","729.26B","152,000","0.13%","25.49B"
"264","6465","Hoshizaki Corporation","729.07B","5,158.00","0.16%","479.66B"
"265","8972","KDX Realty Investment Corporation","721.00B","178,500","0.23%","78.72B"
"266","3291","Iida Group Holdings Co., Ltd.","720.95B","2,609.00","-0.08%","1.46T"
"267","5444","Yamato Kogyo Co., Ltd.","719.11B","11,920.0","1.15%","166.09B"
"268","9962","MISUMI Group Inc.","716.13B","2,633.50","0.86%","409.78B"
"269","4751","CyberAgent, Inc.","715.71B","1,411.50","-0.46%","874.03B"
"270","6845","Azbil Corporation","710.83B","1,401.50","-2.78%","294.02B"
"271","4403","NOF Corporation","710.35B","3,114.00","-0.32%","236.97B"
"272","7003","MITSUI E&S Co., Ltd.","699.31B","6,931.00","-3.36%","335.62B"
"273","5631","The Japan Steel Works, Ltd.","698.86B","9,494.00","-1.72%","275.94B"
"274","5105","Toyo Tire Corporation","698.37B","4,535.00","0.89%","580.04B"
"275","5110","Sumitomo Rubber Industries, Ltd.","696.91B","2,651.50","-0.23%","1.20T"
"276","7649","Sugi Holdings Co.,Ltd.","684.98B","3,785.00","-2.45%","993.53B"
