No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"698","6683","Star Plus Legend Holdings Limited","6.07B","6.38","-3.77%","736.30M"
"699","2105","Laekna, Inc.","6.06B","13.47","-4.47%","5.07M"
"700","9979","Greentown Management Holdings Company Limited","6.06B","3.030","-0.66%","3.45B"
"701","1126","Dream International Limited","5.98B","8.84","2.20%","5.73B"
"702","0909","Ming Yuan Cloud Group Holdings Limited","5.98B","3.400","-2.02%","1.45B"
"703","1983","Luzhou Bank Co., Ltd.","5.98B","2.080","-5.45%","4.82B"
"704","3833","Xinjiang Xinxin Mining Industry Co., Ltd.","5.94B","2.690","-4.61%","2.56B"
"705","1773","Tianli International Holdings Limited","5.93B","2.830","-","3.92B"
"706","3990","Midea Real Estate Holding Limited","5.87B","4.090","-1.45%","4.72B"
"707","6686","Noah Holdings Limited","5.82B","17.29","-","2.76B"
"708","1167","Jacobio Pharmaceuticals Group Co., Ltd.","5.81B","7.39","-3.15%","220.66M"
"709","3636","Yunnan Jinxun Resources Co., Ltd.","5.79B","39.38","-1.50%","2.34B"
"710","0737","Shenzhen Investment Holdings Bay Area Development Company Limited","5.76B","1.870","-0.53%","866.37M"
"711","0568","Shandong Molong Petroleum Machinery Company Limited","5.76B","3.890","-6.49%","1.69B"
"712","6955","Shandong Boan Biotechnology Co., Ltd.","5.75B","9.29","-2.72%","829.27M"
"713","9878","Huitongda Network Co., Ltd.","5.74B","10.38","0.78%","56.48B"
"714","0272","Shui On Land Limited","5.70B","0.710","-","8.96B"
"715","6608","Bairong Inc.","5.68B","13.16","1.62%","3.53B"
"716","0777","NetDragon Websoft Holdings Limited","5.68B","10.80","-1.73%","5.62B"
"717","1666","Tong Ren Tang Technologies Co. Ltd.","5.67B","4.430","-0.90%","7.61B"
"718","0588","Beijing North Star Company Limited","5.63B","0.760","-3.80%","7.42B"
"719","0062","Transport International Holdings Limited","5.56B","10.40","0.19%","8.38B"
"720","0215","Hutchison Telecommunications Hong Kong Holdings Limited","5.54B","1.150","-0.86%","4.94B"
"721","1280","China Qidian Guofeng Holdings Limited","5.50B","2.690","-5.61%","493.72M"
"722","1501","Shanghai INT Medical Instruments Co., Ltd.","5.46B","31.18","0.91%","1.01B"
"723","0327","PAX Global Technology Limited","5.35B","5.04","1.41%","5.75B"
"724","1108","Triumph New Energy Company Limited","5.34B","3.750","0.27%","3.91B"
"725","2609","Bayzed Health Group Inc","5.33B","4.040","-2.18%","1.31B"
"726","0315","SmarTone Telecommunications Holdings Limited","5.28B","4.800","-","6.25B"
"727","1809","Prinx Chengshan Holdings Limited","5.20B","8.14","0.25%","12.40B"
"728","1051","G-Resources Group Limited","5.19B","11.52","2.40%","351.15M"
"729","0895","Dongjiang Environmental Company Limited","5.19B","2.320","-0.43%","3.74B"
"730","2509","Qyuns Therapeutics Co., Ltd.","5.17B","22.96","-1.46%","351.04M"
"731","8603","Fameglow Holdings Limited","5.16B","6.30","-0.47%","550.40M"
"732","2410","TYK Medicines, Inc","5.15B","13.56","-1.17%","117.25K"
"733","9666","Jinke Smart Services Group Co., Ltd.","5.15B","8.62","-0.23%","4.94B"
"734","0695","Dongwu Cement International Limited","5.13B","9.30","3.33%","242.80M"
"735","6190","Bank of Jiujiang Co., Ltd.","5.13B","1.800","3.45%","4.74B"
"736","0558","L.K. Technology Holdings Limited","5.10B","3.740","6.25%","6.49B"
"737","1812","Shandong Chenming Paper Holdings Limited","5.09B","0.820","-2.38%","6.83B"
"738","1050","Karrie International Holdings Limited","5.05B","2.500","2.04%","3.31B"
"739","3709","EEKA Fashion Holdings Limited","5.05B","7.41","-0.54%","7.00B"
"740","2451","Luyuan Group Holding (Cayman) Limited","5.04B","12.29","-0.08%","6.17B"
"741","0357","Hainan Meilan International Airport Company Limited","5.02B","10.61","-","2.30B"
"742","6998","Edding Genor Group Holdings Limited","4.99B","2.480","-0.80%","245.46M"
"743","9669","Beisen Holding Limited","4.96B","7.13","-0.97%","1.12B"
"744","0622","Oshidori International Holdings Limited","4.95B","0.770","-2.53%","43.50M"
"745","2436","LX Technology Group Limited","4.91B","14.50","4.24%","2.79B"
"746","8083","Youzan Technology Limited","4.91B","0.151","-0.66%","1.61B"
"747","2469","Fenbi Ltd.","4.90B","2.220","-2.20%","2.91B"
"748","1476","Financial Street Securities Co., Limited","4.87B","1.870","1.08%","3.13B"
"749","3600","Modern Dental Group Limited","4.85B","5.19","0.19%","3.50B"
"750","0581","China Oriental Group Company Limited","4.84B","1.300","-1.52%","44.11B"
"751","2546","Xizang Zhihui Mining Co., Ltd.","4.83B","9.90","7.03%","320.78M"
"752","8299","GT Gold Holdings Limited","4.83B","0.570","5.56%","1.87B"
"753","9996","Peijia Medical Limited","4.75B","7.09","0.28%","731.61M"
"754","2678","Texhong International Group Limited","4.70B","5.13","5.56%","25.01B"
"755","0806","Value Partners Group Limited","4.69B","2.570","1.18%","528.88M"
"756","2480","Beijing Luzhu Biotechnology Co., Ltd.","4.69B","23.60","2.61%","-"
"757","6831","Green Tea Group Limited","4.67B","6.97","-0.29%","4.68B"
"758","9959","Linklogis Inc.","4.67B","2.520","-1.56%","1.09B"
"759","1104","APAC Resources Limited","4.67B","3.160","-3.07%","353.13M"
"760","1224","C C Land Holdings Limited","4.66B","1.200","-0.83%","514.56M"
"761","1872","Guan Chao Holdings Limited","4.64B","7.12","0.14%","1.55B"
"762","0861","Digital China Holdings Limited","4.64B","2.770","-0.72%","19.19B"
"763","6669","Acotec Scientific Holdings Limited","4.59B","14.66","2.88%","649.64M"
"764","6603","IFBH Limited","4.59B","17.20","1.72%","1.42B"
"765","3928","China Next-Gen Commerce and Supply Chain Limited","4.56B","9.49","-0.52%","371.64M"
"766","6660","AIM Vaccine Co., Ltd.","4.53B","3.690","-1.34%","1.38B"
"767","0746","Lee & Man Chemical Company Limited","4.48B","5.43","-0.18%","3.89B"
"768","1709","DL Holdings Group Limited","4.47B","2.210","6.76%","219.94M"
"769","0662","Asia Financial Holdings Limited","4.44B","4.800","-","3.62B"
"770","1223","Symphony Holdings Limited","4.43B","1.490","-1.32%","305.47M"
"771","0405","Yuexiu Real Estate Investment Trust","4.42B","0.840","-1.18%","2.15B"
"772","1857","China Everbright Water Limited","4.41B","1.550","-0.65%","6.78B"
"773","2198","China Sanjiang Fine Chemicals Company Limited","4.40B","3.710","2.77%","21.31B"
"774","2587","HealthyWay Inc.","4.40B","5.18","-0.19%","1.21B"
"775","1873","Viva Biotech Holdings","4.35B","2.060","-0.48%","2.01B"
"776","1515","China Resources Medical Holdings Company Limited","4.29B","3.310","-0.90%","10.30B"
"777","6086","Fangzhou Inc.","4.29B","3.200","-6.98%","3.15B"
"778","0799","IGG Inc","4.28B","3.830","-2.30%","5.72B"
"779","1516","Sunac Services Holdings Limited","4.27B","1.400","-","7.71B"
"780","3382","Tianjin Port Development Holdings Limited","4.25B","0.690","-1.45%","13.92B"
"781","9885","YSB Inc.","4.24B","6.25","0.32%","20.75B"
"782","2582","Jiangsu Guofu Hydrogen Energy Equipment Co., Ltd.","4.19B","34.88","-0.17%","474.12M"
"783","0435","Sunlight Real Estate Investment Trust","4.18B","2.390","-0.42%","804.39M"
"784","1916","Jiangxi Bank Co., Ltd.","4.10B","0.680","-2.86%","4.32B"
"785","1205","CITIC Resources Holdings Limited","4.09B","0.520","26.83%","14.94B"
"786","3880","Medtide Inc.","4.05B","28.54","2.29%","546.29M"
"787","1250","Shandong Hi-Speed New Energy Group Limited","4.04B","1.800","-3.74%","4.84B"
"788","1234","China Lilang Limited","4.01B","3.350","0.30%","4.14B"
"789","1045","APT Satellite Holdings Limited","3.97B","4.270","2.15%","772.48M"
"790","6138","Harbin Bank Co., Ltd.","3.96B","0.360","1.41%","7.34B"
"791","0710","BOE Varitronix Limited","3.95B","4.990","0.81%","13.96B"
"792","6657","Baiwang Co., Ltd.","3.95B","17.48","-0.51%","794.71M"
"793","2121","AInnovation Technology Group Co., Ltd","3.94B","7.10","-0.98%","1.48B"
"794","0289","Wing On Company International Limited","3.93B","13.62","-1.38%","882.47M"
"795","1571","Xin Point Holdings Limited","3.88B","3.870","-0.26%","3.42B"
"796","0147","International Business Settlement Holdings Limited","3.88B","0.168","-1.18%","117.73M"
"797","2156","C&D Property Management Group Co. Limited","3.84B","2.730","-0.73%","3.85B"
"798","1969","China Chunlai Education Group Co., Ltd.","3.84B","3.200","0.63%","1.96B"
"799","0693","Tan Chong International Limited","3.83B","1.900","-","12.62B"
"800","2522","Jiangxi Rimag Group Co., Ltd.","3.81B","9.63","-4.08%","891.89M"
"801","6626","Yuexiu Services Group Limited","3.79B","2.520","-","4.24B"
"802","2139","Bank of Gansu Co., Ltd.","3.77B","0.250","0.81%","3.11B"
"803","0743","Asia Cement (China) Holdings Corporation","3.74B","2.390","-0.42%","6.01B"
"804","9877","Jenscare Scientific Co., Ltd.","3.74B","8.96","0.90%","14.71M"
"805","9923","Yeahka Limited","3.73B","8.34","-0.83%","3.45B"
"806","2585","Mokingran Jewellery Group Co., Ltd.","3.70B","13.57","0.82%","22.12B"
"807","0565","Art Group Holdings Limited","3.66B","1.360","0.74%","81.24M"
"808","1576","Qilu Expressway Company Limited","3.64B","1.820","-0.55%","5.79B"
"809","9860","Adicon Holdings Limited","3.61B","5.10","-3.23%","2.98B"
"810","0259","Yeebo (International Holdings) Limited","3.61B","3.870","1.84%","1.07B"
"811","1717","Ausnutria Dairy Corporation Ltd","3.56B","2.000","-0.50%","8.34B"
"812","2561","VISEN Pharmaceuticals","3.55B","33.80","-1.80%","921.55K"
"813","2339","BeijingWest Industries International Limited","3.54B","4.110","4.05%","2.95B"
"814","9893","Pizu Group Holdings Limited","3.52B","0.990","-1.00%","1.73B"
"815","0468","Greatview Aseptic Packaging Company Limited","3.52B","2.500","-0.79%","3.82B"
"816","2179","Jiangsu Recbio Technology Co., Ltd.","3.52B","5.70","4.01%","31.90M"
"817","1931","IVD Medical Holding Limited","3.50B","2.180","-","3.37B"
"818","1848","China Aircraft Leasing Group Holdings Limited","3.49B","4.660","-1.89%","1.86B"
"819","2488","Launch Tech Company Limited","3.42B","8.34","2.21%","2.16B"
"820","9930","Horizon Construction Development Limited","3.39B","1.060","0.95%","12.12B"
"821","1785","Chengdu Expressway Co., Ltd.","3.38B","2.040","-","3.23B"
"822","0752","Pico Far East Holdings Limited","3.37B","2.670","-","6.85B"
"823","6980","BAMA TEA Co., Ltd.","3.37B","35.80","5.29%","2.30B"
"824","2197","Clover Biopharmaceuticals, Ltd.","3.36B","2.590","-1.15%","56.73M"
"825","1782","International Business Digital Technology Limited","3.36B","4.200","2.44%","114.24M"
"826","2111","Best Pacific International Holdings Limited","3.35B","3.220","-1.23%","5.01B"
"827","1458","Zhou Hei Ya International Holdings Company Limited","3.35B","1.630","-2.40%","2.65B"
"828","1272","Datang Environment Industry Group Co., Ltd.","3.32B","1.120","-","6.14B"
"829","0931","China HK Power Smart Energy Group Limited","3.31B","0.445","-2.20%","713.78M"
"830","1875","BioDlink International Company Limited","3.29B","4.260","1.67%","1.17B"
"831","3319","A-Living Smart City Services Co., Ltd.","3.29B","2.320","-0.43%","14.55B"
"832","1815","Mount Everest Gold Group Company Limited","3.26B","2.590","-1.52%","323.68M"
"833","2235","MicroTech Medical (Hangzhou) Co., Ltd.","3.26B","7.80","0.26%","482.95M"
"834","2479","Tianju Dihe (Suzhou) Data Co., Ltd.","3.26B","65.00","-17.04%","564.15M"
"835","0732","Truly International Holdings Limited","3.26B","1.090","0.93%","17.35B"
"836","6601","Cheerwin Group Limited","3.25B","2.440","0.83%","2.09B"
"837","0230","Minmetals Land Limited","3.25B","0.970","-","6.84B"
"838","0661","China Daye Non-Ferrous Metals Mining Limited","3.24B","0.181","-1.09%","59.54B"
"839","1122","Qingling Motors Co., Ltd.","3.23B","1.300","6.56%","4.48B"
"840","0580","Sun.King Technology Group Limited","3.22B","2.020","5.76%","2.02B"
"841","2411","Shenzhen Pagoda Industrial (Group) Corporation Limited","3.22B","1.610","-0.62%","9.92B"
"842","2552","Hua Medicine (Shanghai) Ltd.","3.21B","3.250","-4.69%","406.16M"
"843","6929","OrbusNeich Medical Group Holdings Limited","3.20B","3.880","-1.27%","1.32B"
"844","1995","Ever Sunshine Services Group Limited","3.16B","1.830","-","7.59B"
"845","2302","CNNC International Limited","3.15B","6.44","4.38%","2.43B"
"846","1115","5100 Xizang Glacier Company Limited","3.15B","0.570","1.79%","279.98M"
"847","1121","Golden Solar New Energy Technology Holdings Limited","3.14B","1.630","-1.81%","207.23M"
"848","0521","CWT International Limited","3.13B","0.275","-1.82%","40.38B"
"849","2408","Guangzhou Xiao Noodles Catering Management Co., Ltd.","3.13B","4.330","2.12%","1.46B"
"850","0051","Harbour Centre Development Limited","3.13B","4.420","-0.67%","1.39B"
"851","2508","SAINT BELLA Inc.","3.11B","5.00","11.11%","975.67M"
"852","0900","AEON Credit Service (Asia) Company Limited","3.11B","7.42","-","1.32B"
"853","1948","Uju Holding Limited","3.10B","5.25","2.74%","11.29B"
"854","2169","Canggang Railway Limited","3.07B","0.770","5.48%","283.35M"
"855","2149","BaTeLab Co., Ltd.","3.07B","48.70","1.46%","635.50M"
"856","3669","China Yongda Automobiles Services Holdings Limited","3.04B","1.650","0.61%","65.15B"
"857","0032","The Cross-Harbour (Holdings) Limited","3.03B","8.12","-0.12%","1.46B"
"858","0098","Xingfa Aluminium Holdings Limited","3.02B","7.18","0.28%","21.73B"
"859","2490","LC Logistics, Inc.","2.99B","5.23","-2.43%","2.30B"
"860","2429","Beijing UBOX Online Technology Corp.","2.97B","3.000","12.36%","3.15B"
"861","3991","Changhong Jiahua Holdings Limited","2.96B","1.150","-0.87%","41.87B"
"862","2489","Persistence Resources Group Ltd","2.95B","1.230","-","639.29M"
"863","0085","China Electronics Huada Technology Company Limited","2.94B","1.450","1.40%","2.10B"
"864","0658","China High Speed Transmission Equipment Group Co., Ltd.","2.93B","1.790","-1.12%","23.99B"
"865","6868","Tenfu (Cayman) Holdings Company Limited","2.92B","2.700","-","1.56B"
"866","0547","Digital Domain Holdings Limited","2.91B","0.365","-","777.44M"
"867","0411","Lam Soon (Hong Kong) Limited","2.91B","12.40","0.81%","4.83B"
"868","2520","Shanxi Installation Group Co., Ltd.","2.88B","2.100","-3.67%","12.98B"
"869","2199","Regina Miracle International (Holdings) Limited","2.88B","2.350","1.73%","7.70B"
"870","0029","Dynamic Holdings Limited","2.85B","12.00","-0.08%","64.95M"
"871","6883","Eternal Beauty Holdings Limited","2.85B","2.100","-0.94%","2.24B"
"872","1432","China Shengmu Organic Milk Limited","2.84B","0.345","-","3.37B"
"873","1970","IMAX China Holding, Inc.","2.84B","8.37","-1.18%","744.94M"
"874","9936","Ximei Resources Holding Limited","2.83B","7.45","-3.25%","2.05B"
"875","1497","Xiamen Yan Palace Bird's Nest Industry Co., Ltd.","2.82B","6.10","-0.49%","2.20B"
"876","0686","Beijing Energy International Holding Co., Ltd.","2.81B","1.280","-3.03%","8.57B"
"877","1091","South Manganese Investment Limited","2.81B","0.570","-8.07%","10.39B"
"878","1600","Tian Lun Gas Holdings Limited","2.81B","2.910","-1.02%","8.97B"
"879","0807","SIIC Environment Holdings Ltd.","2.81B","1.090","-","8.16B"
"880","3978","China Beststudy Education Group","2.80B","3.780","4.42%","1.86B"
"881","9922","Jiumaojiu International Holdings Limited","2.80B","2.020","0.99%","6.32B"
"882","1184","S.A.S. Dragon Holdings Limited","2.77B","4.430","-","26.71B"
"883","6805","Kimou Environmental Holding Limited","2.77B","2.500","0.40%","1.63B"
"884","1588","Chanjet Information Technology Company Limited","2.76B","8.50","-3.30%","1.08B"
"885","6996","Antengene Corporation Limited","2.76B","4.060","-4.02%","92.43M"
"886","8279","AGTech Holdings Limited","2.75B","0.236","0.42%","713.00M"
"887","0341","Café de Coral Holdings Limited","2.73B","4.770","0.85%","8.34B"
"888","2443","Autostreets Development Limited","2.73B","3.280","0.30%","393.53M"
"889","0434","Boyaa Interactive International Limited","2.73B","3.740","-4.59%","500.34M"
"890","1345","Shanghai Pioneer Holding Ltd","2.72B","2.350","2.17%","1.49B"
"891","1899","Xingda International Holdings Limited","2.72B","1.420","1.43%","12.53B"
"892","1890","China Kepei Education Group Limited","2.72B","1.350","-0.74%","2.05B"
"893","1481","Smart Globe Holdings Limited","2.71B","2.660","5.14%","169.63M"
"894","0026","China Motor Bus Company, Limited","2.71B","59.90","1.01%","166.29M"
"895","1911","China Renaissance Holdings Limited","2.71B","4.720","-5.60%","1.07B"
"896","0410","SOHO China Limited","2.70B","0.520","-1.92%","1.57B"
"897","1660","Seven Elements Investment Holdings Limited","2.69B","0.435","-2.25%","171.71M"
"898","1541","ImmuneOnco Biopharmaceuticals (Shanghai) Inc.","2.69B","6.23","-4.30%","134.60M"
"899","0830","China State Construction Development Holdings Limited","2.66B","1.180","0.86%","6.72B"
"900","0535","Gemdale Properties and Investment Corporation Limited","2.66B","0.160","-1.84%","17.95B"
"901","1142","E&P Global Holdings Limited","2.65B","0.210","3.96%","469.32M"
"902","3818","China Dongxiang (Group) Co., Ltd.","2.64B","0.450","-","1.84B"
"903","2660","Zengame Technology Holding Limited","2.64B","2.600","0.39%","1.57B"
"904","1713","Sichuan Energy Investment Development Co., Ltd.","2.63B","2.450","-","5.50B"
"905","2592","Cloudbreak Pharma Inc.","2.63B","3.130","0.97%","80.40M"
"906","0882","Tianjin Development Holdings Limited","2.62B","2.440","0.41%","3.26B"
"907","1471","Zhongmiao Holdings (Qingdao) Co., Ltd.","2.61B","18.50","3.41%","253.07M"
"908","2519","AuGroup (SHENZHEN) Cross-Border Business Co., Ltd.","2.60B","6.27","2.96%","13.13B"
"909","2559","Dida Inc.","2.59B","2.530","-4.89%","733.55M"
"910","0182","Concord New Energy Group Limited","2.58B","0.330","-2.94%","2.91B"
"911","2549","Carote Ltd","2.57B","4.670","-","2.14B"
"912","0331","FSE Lifestyle Services Limited","2.57B","5.70","0.35%","8.16B"
"913","2633","Jacobson Pharma Corporation Limited","2.56B","1.280","-0.78%","1.53B"
"914","1854","China Wantian Holdings Limited","2.55B","1.250","-2.34%","1.15B"
"915","3813","Pou Sheng International (Holdings) Limited","2.54B","0.490","1.03%","18.99B"
"916","2399","China Anchu Energy Storage Group Limited","2.50B","0.700","1.45%","304.22M"
"917","0035","Far East Consortium International Limited","2.48B","0.810","-","8.16B"
"918","0369","Wing Tai Properties Limited","2.47B","1.810","1.69%","912.80M"
"919","1979","Ten Pao Group Holdings Limited","2.46B","2.390","4.37%","5.86B"
"920","1061","Essex Bio-Technology Limited","2.44B","4.310","-1.60%","1.72B"
"921","1755","S-Enjoy Service Group Co., Limited","2.44B","2.800","-5.08%","5.92B"
"922","0497","CSI Properties Limited","2.44B","0.189","0.53%","501.75M"
"923","0816","Jinmao Property Services Co., Limited","2.41B","2.670","0.76%","3.57B"
"924","2390","Zhihu Inc.","2.40B","9.89","-4.63%","3.24B"
"925","1733","E-Commodities Holdings Limited","2.40B","0.900","-","31.98B"
"926","6169","China YuHua Education Corporation Limited","2.40B","0.560","3.70%","2.73B"
"927","9663","Sino-Synergy Hydrogen Energy Technology (Jiaxing) Co., Ltd.","2.40B","4.700","-6.00%","403.59M"
"928","2576","Zhejiang Taimei Medical Technology Co., Ltd.","2.40B","4.250","-1.16%","572.65M"
"929","0691","China Shanshui Cement Group Limited","2.39B","0.550","1.85%","14.79B"
"930","0451","GCL New Energy Holdings Limited","2.39B","1.540","4.05%","1.39B"
"931","2425","AustAsia Group Ltd.","2.39B","2.440","-6.51%","3.89B"
"932","0127","Chinese Estates Holdings Limited","2.38B","1.250","-","84.49M"
"933","3337","Anton Oilfield Services Group","2.38B","0.900","12.50%","5.75B"
"934","1426","Spring Real Estate Investment Trust","2.38B","1.610","-","727.11M"
"935","1982","Nameson Holdings Limited","2.37B","1.040","0.97%","4.40B"
"936","9913","Chi Kan Holdings Limited","2.35B","2.350","-0.43%","919.31M"
"937","1973","Tian Tu Capital Co., Ltd.","2.34B","3.380","-","217.82M"
"938","6896","Golden Throat Holdings Group Company Limited","2.31B","3.130","-0.32%","1.07B"
"939","6889","DYNAM JAPAN HOLDINGS Co., Ltd.","2.31B","3.320","-2.06%","6.52B"
"940","0808","Prosperity Real Estate Investment Trust","2.31B","1.460","0.69%","416.18M"
"941","2495","Voicecomm Technology Co., Ltd.","2.31B","64.90","0.23%","1.15B"
"942","1837","Natural Food International Holding Limited","2.30B","1.050","-","2.41B"
"943","0709","Giordano International Limited","2.30B","1.420","-","3.95B"
"944","2191","SF Real Estate Investment Trust","2.29B","2.790","-0.36%","448.74M"
"945","1140","Wealthink AI-Innovation Capital Limited","2.28B","0.196","0.51%","263.71M"
"946","6676","ZG Group","2.28B","2.130","3.90%","1.79B"
"947","2161","JBM (Healthcare) Limited","2.28B","2.790","0.36%","812.98M"
"948","3378","Hanx Biopharmaceuticals (Wuhan) Co., Ltd.","2.27B","17.07","2.22%","2.34M"
"949","1611","Sinohope Technology Holdings Limited","2.26B","3.010","0.67%","8.66B"
"950","1747","Home Control International Limited","2.26B","4.220","-0.71%","902.03M"
"951","2531","GL-Carlink Technology Holding Limited","2.25B","6.15","2.50%","761.77M"
"952","0218","Shenwan Hongyuan (H.K.) Limited","2.23B","1.430","-3.38%","363.96M"
"953","2668","Pak Tak International Limited","2.22B","0.395","17.91%","741.35M"
"954","2270","Desun Real Estate Investment Services Group Co., Ltd.","2.22B","3.980","-0.25%","524.25M"
"955","8030","Fengyinhe Holdings Limited","2.21B","6.33","-2.62%","140.35M"
"956","0884","CIFI Holdings (Group) Co. Ltd.","2.20B","0.166","-1.78%","43.68B"
"957","6633","Qingci Games Inc.","2.19B","3.170","-0.31%","583.52M"
"958","2566","Hangzhou Jiuyuan Genetic Biopharmaceutical Co., Ltd.","2.19B","8.91","-1.55%","1.43B"
"959","0088","Tai Cheung Holdings Limited","2.19B","3.540","-0.28%","43.10M"
"960","6100","Tongdao Liepin Group","2.18B","4.320","-","2.20B"
"961","2539","Lemo Services Co., Ltd","2.17B","39.06","-2.11%","892.37M"
"962","1020","Cybernaut International Holdings Company Limited","2.16B","0.405","12.50%","84.11M"
"963","2562","Synagistics Limited","2.15B","4.690","17.84%","501.46M"
"964","1645","Haina Intelligent Equipment International Holdings Limited","2.15B","3.810","4.10%","450.82M"
"965","2355","Baoye Group Company Limited","2.14B","4.110","0.24%","19.80B"
"966","8095","Beijing Beida Jade Bird Universal Sci-Tech Company Limited","2.14B","1.410","-3.43%","640.69M"
"967","2283","TK Group (Holdings) Limited","2.13B","2.570","1.58%","2.40B"
"968","1521","Frontage Holdings Corporation","2.13B","1.050","1.94%","1.99B"
"969","0113","Dickson Concepts (International) Limited","2.12B","5.50","-","1.93B"
"970","2361","Sinohealth Holdings Limited","2.12B","5.16","1.98%","429.68M"
"971","6609","Shanghai HeartCare Medical Technology Corporation Limited","2.12B","56.25","-2.93%","367.02M"
"972","2385","Readboy Education Holding Company Limited","2.10B","6.01","-0.99%","524.12M"
"973","2181","Mabpharm Limited","2.10B","0.510","-1.92%","464.53M"
"974","1760","Intron Technology Holdings Limited","2.10B","1.930","1.05%","7.48B"
"975","2499","Folangsi Co., Ltd.","2.10B","6.02","0.50%","1.91B"
"976","0222","Min Xin Holdings Limited","2.09B","3.500","2.94%","263.82M"
"977","0815","China Silver Group Limited","2.09B","0.700","-5.41%","4.74B"
"978","0393","Glorious Sun Enterprises Limited","2.09B","1.390","-0.71%","869.87M"
"979","1696","Sisram Medical Ltd","2.08B","4.450","-2.63%","2.71B"
"980","2409","Seacon Shipping Group Holdings Limited","2.08B","4.140","-0.24%","2.21B"
"981","2535","WK Group (Holdings) Limited","2.04B","1.020","0.99%","392.27M"
"982","6058","China Industrial Securities International Financial Group Limited","2.04B","0.510","-3.77%","506.05M"
"983","0031","China Aerospace International Holdings Limited","2.04B","0.660","1.54%","4.04B"
"984","0242","Shun Tak Holdings Limited","2.02B","0.670","-","4.10B"
"985","0314","Sipai Health Technology Co., Ltd.","2.02B","2.710","2.65%","3.75B"
"986","2360","Best Mart 360 Holdings Limited","2.02B","2.020","1.00%","2.85B"
"987","2306","YH Entertainment Group","2.02B","2.430","3.85%","911.12M"
"988","2368","Eagle Nice (International) Holdings Limited","2.01B","3.500","-","5.15B"
"989","3681","SinoMab BioScience Limited","2.00B","1.440","-6.49%","6.28M"
"990","2150","Nayuki Holdings Limited","1.96B","1.150","-0.86%","4.99B"
"991","0837","Carpenter Tan Holdings Limited","1.95B","7.86","0.64%","581.03M"
"992","0769","China Rare Earth Holdings Limited","1.95B","0.700","-","756.66M"
"993","0245","China Vered Financial Holding Corporation Limited","1.95B","1.070","1.90%","137.19M"
"994","3309","C-MER Medical Holdings Limited","1.95B","1.640","-2.38%","1.93B"
"995","2777","Guangzhou R&F Properties Co., Ltd.","1.95B","0.520","-3.70%","10.14B"
"996","1257","China Everbright Greentech Limited","1.94B","0.940","3.19%","6.87B"
"997","1640","Qian Xun Technology Limited","1.93B","3.450","-1.43%","1.03B"
"998","6622","Zhaoke Ophthalmology Limited","1.93B","3.520","-0.85%","38.74M"
"999","3700","Inkeverse Group Limited","1.92B","0.990","-5.71%","6.57B"
"1000","6858","Honma Golf Limited","1.91B","3.160","1.28%","1.04B"
"1001","1358","PW Medtech Group Limited","1.91B","1.300","1.56%","925.78M"
"1002","2309","ZO Future Group","1.91B","2.070","-1.90%","451.19M"
"1003","0030","YNBY International Limited","1.90B","0.250","-1.96%","789.07M"
"1004","3336","Ju Teng International Holdings Limited","1.89B","2.240","7.18%","5.74B"
"1005","1086","Goodbaby International Holdings Limited","1.87B","1.120","-1.75%","8.88B"
"1006","0105","Associated International Hotels Limited","1.87B","5.20","-","295.46M"
"1007","0064","Get Nice Holdings Limited","1.87B","3.020","0.33%","381.73M"
"1008","2219","Chaoju Eye Care Holdings Limited","1.87B","2.690","2.28%","1.50B"
"1009","0178","Sa Sa International Holdings Limited","1.86B","0.600","3.45%","4.07B"
"1010","1168","Z Fin Limited","1.85B","4.250","-4.49%","452.79M"
"1011","0905","Walnut Capital Limited","1.85B","1.760","-0.57%","1.33M"
"1012","0708","China Evergrande New Energy Vehicle Group Limited","1.84B","0.170","1.19%","1.32B"
"1013","9680","Chenqi Technology Limited","1.84B","9.00","-4.46%","3.40B"
"1014","1599","Beijing Urban Construction Design & Development Group Co., Limited","1.83B","1.360","0.74%","8.48B"
"1015","8148","Wuxi Life International Holdings Group Limited","1.82B","3.980","2.05%","56.62M"
"1016","2536","Palasino Holdings Limited","1.82B","2.260","-","591.27M"
"1017","0542","China Cultural Tourism and Agriculture Group Limited","1.82B","1.190","-2.46%","238.30M"
"1018","1028","C.banner International Holdings Limited","1.82B","0.730","-1.35%","1.44B"
"1019","2348","Dawnrays Pharmaceutical (Holdings) Limited","1.80B","1.200","0.84%","1.22B"
"1020","0335","Upbest Group Limited","1.80B","0.670","-1.47%","64.15M"
"1021","2001","China New Higher Education Group Limited","1.79B","0.910","-3.19%","2.84B"
"1022","3318","China Boton Group Company Limited","1.79B","1.660","-","1.69B"
"1023","3650","Keep Inc.","1.79B","3.920","-2.49%","2.03B"
"1024","2571","Beijing Saimo Technology Co., Ltd.","1.78B","13.34","0.30%","281.92M"
"1025","0370","Hong Kong Robotics Group Holding Limited","1.78B","0.850","-","94.35M"
"1026","2798","Perennial Energy Holdings Limited","1.78B","1.110","2.78%","1.57B"
"1027","1382","Pacific Textiles Holdings Limited","1.77B","1.280","0.79%","4.88B"
"1028","9881","Rongta Technology (Xiamen) Group Co., Ltd.","1.77B","18.69","2.86%","365.10M"
"1029","0878","Soundwill Holdings Limited","1.77B","6.24","0.81%","380.33M"
"1030","3848","Haosen Fintech Group Limited","1.76B","11.23","0.09%","51.27M"
