No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"166","600426","Shandong Hualu-Hengsheng Chemical Co., Ltd.","72.94B","34.39","0.41%","32.60B"
"167","600026","COSCO SHIPPING Energy Transportation Co., Ltd.","72.45B","14.03","-1.82%","22.80B"
"168","600600","Tsingtao Brewery Company Limited","72.40B","61.45","-0.65%","32.55B"
"169","603228","Shenzhen Kinwong Electronic Co., Ltd.","70.83B","71.92","-0.26%","14.66B"
"170","601018","Ningbo Zhoushan Port Company Limited","70.62B","3.630","-0.55%","29.73B"
"171","600895","Shanghai Zhangjiang Hi-Tech Park Development Co., Ltd.","70.45B","45.49","1.16%","2.30B"
"172","600066","Yutong Bus Co.,Ltd.","70.20B","31.71","1.12%","39.51B"
"173","600372","AVIC Airborne Systems Co., Ltd.","69.53B","14.37","-2.64%","24.09B"
"174","601077","Chongqing Rural Commercial Bank Co., Ltd.","69.25B","6.35","-1.70%","22.99B"
"175","688120","Hwatsing Technology Co., Ltd.","68.99B","195.50","7.68%","4.15B"
"176","600196","Shanghai Fosun Pharmaceutical (Group) Co., Ltd.","68.09B","27.59","-0.83%","39.55B"
"177","600674","Sichuan Chuantou Energy Co.Ltd","68.05B","13.96","0.87%","1.66B"
"178","600219","Shandong Nanshan Aluminium Co.,Ltd.","67.96B","5.96","0.51%","35.58B"
"179","688387","CICT Mobile Communication Technology Co., Ltd.","67.73B","19.81","11.54%","6.11B"
"180","601179","China XD Electric Co., Ltd","66.89B","13.05","-2.83%","24.04B"
"181","601838","Bank of Chengdu Co., Ltd.","66.80B","15.76","-1.44%","21.70B"
"182","600023","Zhejiang Zheneng Electric Power Co., Ltd.","65.84B","4.910","-0.81%","80.52B"
"183","601901","Founder Securities Co., Ltd.","65.28B","7.93","-0.25%","11.19B"
"184","688568","Geovis Technology Co.,Ltd","64.84B","80.24","3.32%","3.46B"
"185","601869","Yangtze Optical Fibre And Cable Joint Stock Limited Company","64.82B","114.40","5.56%","13.78B"
"186","601877","Zhejiang Chint Electrics Co., Ltd.","64.27B","30.20","1.38%","64.51B"
"187","600236","Guangxi Guiguan Electric PowerCo.,Ltd.","64.08B","8.13","0.87%","9.58B"
"188","600741","HUAYU Automotive Systems Company Limited","64.03B","20.31","1.45%","180.21B"
"189","688498","Yuanjie Semiconductor Technology Co., Ltd.","63.95B","748.04","-2.60%","457.24M"
"190","688187","Zhuzhou CRRC Times Electric Co., Ltd.","63.93B","53.60","1.61%","27.35B"
"191","600096","Yunnan Yuntianhua Co., Ltd.","63.66B","34.92","-0.99%","52.41B"
"192","688027","QuantumCTek Co., Ltd.","62.95B","612.00","-0.97%","343.39M"
"193","600522","Jiangsu Zhongtian Technology Co., Ltd.","62.89B","18.53","2.72%","51.71B"
"194","600570","Hundsun Technologies Inc.","62.79B","33.20","-3.04%","5.88B"
"195","603260","Hoshine Silicon Industry Co., Ltd.","62.68B","53.46","-0.61%","21.53B"
"196","600487","Hengtong Optic-Electric Co., Ltd.","62.64B","25.63","2.89%","67.21B"
"197","688585","Swancor Advanced Materials Co., Ltd.","60.83B","150.80","2.10%","1.68B"
"198","601958","Jinduicheng Molybdenum Co., Ltd.","60.82B","18.85","0.05%","14.36B"
"199","688472","CSI Solar Co., Ltd.","60.14B","16.91","-0.35%","43.26B"
"200","600988","Chifeng Jilong Gold Mining Co.,Ltd.","60.05B","32.30","-1.94%","11.45B"
