No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"747","0QZP","Bombardier Inc.","14.19B","222.59","2.81%","6.67B"
"748","0IUX","Genuine Parts Company","14.15B","136.64","2.15%","17.90B"
"749","0RFL","VAT Group AG","14.13B","499.46","1.59%","964.19M"
"750","0L7G","Snap-on Incorporated","14.04B","361.98","-0.48%","3.81B"
"751","0KBI","Knorr-Bremse AG","14.04B","100.08","0.33%","6.91B"
"752","0H00","Banco de Sabadell, S.A.","14.03B","3.240","-0.49%","5.14B"
"753","0J2E","HP Inc.","13.97B","20.52","-1.25%","42.10B"
"754","0ADY","West Pharmaceutical Services, Inc.","13.96B","287.95","-","2.25B"
"755","HLMA","Halma plc","13.96B","3,698.00","0.60%","2.41B"
"756","BIRG","Bank of Ireland Group plc","13.96B","16.82","0.84%","3.45B"
"757","0MKH","OMV Aktiengesellschaft","13.91B","49.42","0.53%","27.83B"
"758","KNM","Konami Group Corporation","13.86B","21,630.0","-0.60%","2.32B"
"759","0NIQ","Sartorius Aktiengesellschaft","13.74B","202.50","2.58%","3.07B"
"760","0AI3","Carlsberg A/S","13.71B","1,010.00","2.02%","9.43B"
"761","0AI4","Carlsberg A/S","13.71B","857.81","0.00%","9.43B"
"762","0LHL","Twilio Inc.","13.49B","120.00","-2.32%","3.64B"
"763","0AA4","Traton SE","13.45B","30.81","-1.85%","38.88B"
"764","0O46","Neste Oyj","13.45B","20.28","0.22%","17.13B"
"765","0JZS","McCormick & Company, Incorporated","13.44B","67.39","-1.22%","5.03B"
"766","0A6B","DuPont de Nemours, Inc.","13.42B","43.70","1.60%","9.55B"
"767","0A5I","JDE Peet's N.V.","13.37B","31.88","0.06%","8.29B"
"768","0QM9","EMS-CHEMIE HOLDING AG","13.37B","615.25","-0.08%","1.86B"
"769","HKLB","Hongkong Land Holdings Limited","13.31B","7.41","-","1.30B"
"770","HKLD","Hongkong Land Holdings Limited","13.31B","7.41","-","1.30B"
"771","HKLJ","Hongkong Land Holdings Limited","13.31B","7.41","-","1.30B"
"772","0R0A","Hecla Mining Company","13.29B","25.74","2.55%","911.00M"
"773","0RDX","Amundi S.A.","13.25B","73.47","-1.28%","5.91B"
"774","0M1O","XPO, Inc.","13.19B","150.61","-2.10%","6.00B"
"775","KAP","National Atomic Company Kazatomprom JSC","13.17B","69.70","4.50%","2.53B"
"776","0A33","ZTO Express (Cayman) Inc.","13.16B","22.68","0.44%","4.96B"
"777","0YAL","Boliden AB (publ)","13.15B","573.00","1.91%","7.20B"
"778","ABF","Associated British Foods plc","13.15B","1,858.50","-0.56%","19.46B"
"779","0AD2","Trimble Inc.","13.13B","80.20","37.82%","2.67B"
"780","0Y5X","Pentair plc","13.12B","107.41","0.71%","3.07B"
"781","AAF","Airtel Africa Plc","13.06B","358.00","-0.33%","4.16B"
"782","0IRE","Fortive Corporation","13.04B","54.66","-2.40%","4.67B"
"783","0M5J","Aker BP ASA","13.04B","269.95","-1.52%","8.52B"
"784","0QO6","Julius Bär Gruppe AG","12.96B","67.47","-0.31%","3.42B"
"785","0RKY","Exor N.V.","12.91B","72.05","-1.64%","-258.87M"
"786","0HCT","Alliant Energy Corporation","12.87B","67.22","0.01%","3.18B"
"787","0RJ4","Uniper SE","12.83B","35.80","2.43%","57.90B"
"788","0LF5","The Trade Desk, Inc.","12.82B","35.55","-1.67%","2.08B"
"789","0M30","Yum China Holdings, Inc.","12.72B","47.30","-2.45%","8.61B"
"790","0RDO","Banca Mediolanum S.p.A.","12.65B","19.75","0.05%","2.13B"
"791","0O8F","Koninklijke KPN N.V.","12.61B","3.793","-1.12%","5.05B"
"792","0Q6M","Unipol Assicurazioni S.p.A.","12.59B","20.41","0.10%","9.04B"
"793","0JPB","Jones Lang LaSalle Incorporated","12.54B","353.93","1.98%","18.83B"
"794","0J5Q","Hologic, Inc.","12.49B","75.05","-0.04%","3.06B"
"795","0J76","Huntington Ingalls Industries, Inc.","12.49B","423.29","2.19%","8.94B"
"796","0HCB","Alcoa Corporation","12.45B","60.96","-5.14%","9.57B"
"797","0H6X","Telia Company AB (publ)","12.45B","39.20","-0.63%","7.05B"
"798","0IIR","Essex Property Trust, Inc.","12.43B","253.81","-0.09%","1.43B"
"799","0ITV","Gartner, Inc.","12.42B","230.54","0.73%","4.81B"
"800","0LF0","Textron Inc.","12.41B","93.94","0.15%","10.62B"
"801","0MYY","Powszechny Zaklad Ubezpieczen SA","12.40B","62.68","7.15%","12.93B"
"802","0A8Z","MACOM Technology Solutions Holdings, Inc.","12.35B","218.46","3.78%","717.75M"
"803","0JOI","Jacobs Solutions Inc.","12.35B","140.01","-0.34%","8.97B"
"804","0R4P","Lifco AB (publ)","12.31B","348.40","1.63%","2.20B"
"805","0Q11","Norsk Hydro ASA","12.27B","84.18","0.04%","16.07B"
"806","0EDD","LyondellBasell Industries N.V.","12.24B","50.53","-0.69%","28.10B"
"807","0A45","Moderna, Inc.","12.21B","40.44","3.81%","1.66B"
"808","0TZZ","HubSpot, Inc.","12.21B","315.87","-8.30%","2.22B"
"809","0UGS","Alamos Gold Inc.","12.21B","55.71","0.16%","1.20B"
"810","0S2J","Impala Platinum Holdings Limited","12.14B","18.77","2.46%","3.51B"
"811","0ABA","DraftKings Inc.","12.13B","34.15","12.45%","4.06B"
"812","0RQP","Investment AB Latour (publ)","12.12B","232.99","2.22%","2.19B"
"813","0HBF","Mediobanca Banca di Credito Finanziario S.p.A.","12.10B","17.79","-1.60%","2.90B"
"814","0QPY","Sonova Holding AG","12.09B","220.00","-0.68%","3.59B"
"815","0I3I","The Cooper Companies, Inc.","12.06B","82.20","-0.14%","3.12B"
"816","0AD5","Gen Digital Inc.","12.03B","21.00","-18.95%","3.32B"
"817","0QII","Moncler S.p.A.","12.00B","52.36","-1.65%","2.66B"
"818","0K9V","HAL Trust","12.00B","144.75","0.24%","11.62B"
"819","0K1E","Mid-America Apartment Communities, Inc.","11.99B","135.92","0.45%","1.64B"
"820","0QVF","FinecoBank Banca Fineco S.p.A.","11.94B","22.52","0.40%","1.13B"
"821","0ML1","EDP Renováveis, S.A.","11.91B","12.95","1.22%","1.92B"
"822","0KB7","Okta, Inc.","11.86B","90.35","-3.68%","2.16B"
"823","0XVE","BE Semiconductor Industries N.V.","11.81B","161.96","-2.67%","504.85M"
"824","0MGI","Metso Oyj","11.75B","16.29","1.68%","4.31B"
"825","RTO","Rentokil Initial plc","11.68B","464.60","0.37%","5.51B"
"826","0IXZ","Bolloré SE","11.67B","4.700","0.21%","2.69B"
"827","0RCR","National Bank of Greece S.A.","11.66B","14.65","1.63%","2.28B"
"828","ZEG","Zegona Communications plc","11.66B","1,540.00","-2.53%","2.62B"
"829","0IL6","F5, Inc.","11.64B","268.87","-2.64%","2.30B"
"830","0RJN","Banco Comercial Português, S.A.","11.53B","0.901","1.63%","3.06B"
"831","0LS8","W. P. Carey Inc.","11.50B","69.25","1.11%","1.24B"
"832","0K7U","News Corporation","11.47B","26.77","0.19%","6.32B"
"833","0K7V","News Corporation","11.47B","30.15","-2.56%","6.32B"
"834","0LQ1","Continental Aktiengesellschaft","11.46B","69.36","1.46%","34.51B"
"835","0KXI","Roku, Inc.","11.44B","104.91","-1.55%","3.38B"
"836","0L2T","Samsung SDI Co., Ltd.","11.44B","42.50","-1.16%","6.97B"
"837","INF","Informa plc","11.40B","889.40","-0.54%","3.89B"
"838","0YO9","Unibail-Rodamco-Westfield SE","11.38B","92.60","0.78%","3.10B"
"839","0DVR","Santander Bank Polska S.A.","11.36B","559.60","-","3.46B"
"840","0NQ2","Mapfre, S.A.","11.32B","4.254","0.19%","26.52B"
"841","SDIC","SDIC Power Holdings Co., Ltd","11.31B","19.40","-","5.64B"
"842","0R78","Tryg A/S","11.30B","162.01","1.84%","4.81B"
"843","0KGP","Kingspan Group plc","11.28B","72.62","1.38%","7.68B"
"844","0NV5","UPM-Kymmene Oyj","11.27B","24.47","-1.03%","8.71B"
"845","0DP0","Bank Polska Kasa Opieki S.A.","11.27B","199.95","15.45%","3.25B"
"846","0HL5","Ball Corporation","11.23B","55.62","-0.41%","9.44B"
"847","0EXG","Jerónimo Martins, SGPS, S.A.","11.21B","21.20","0.76%","30.75B"
"848","0A4A","Wayfair Inc.","11.20B","114.16","-3.69%","9.11B"
"849","0H7O","Bankinter, S.A.","11.09B","14.09","-","2.32B"
"850","0A5V","Viatris Inc.","11.07B","13.16","-0.01%","10.51B"
"851","0A2I","H World Group Limited","11.06B","33.99","-0.32%","2.59B"
"852","0H6I","Telecom Italia S.p.A.","11.05B","0.565","2.02%","12.60B"
"853","0MV5","Eurofins Scientific SE","11.04B","72.26","-0.05%","6.12B"
"854","0RHS","ASR Nederland N.V.","11.03B","61.34","0.74%","14.03B"
"855","0JZ1","Masco Corporation","10.94B","71.32","1.03%","5.65B"
"856","0HJR","Avery Dennison Corporation","10.89B","186.16","-1.16%","6.54B"
"857","0NTU","Elia Group SA/NV","10.89B","115.70","2.12%","3.56B"
"858","0R0U","Coeur Mining, Inc.","10.83B","21.87","3.27%","1.27B"
"859","0GWB","L E Lundbergföretagen AB (publ)","10.76B","521.00","0.43%","2.67B"
"860","0RUG","bioMérieux S.A.","10.70B","107.56","-2.26%","3.53B"
"861","0JR1","Kimco Realty Corporation","10.66B","20.79","0.48%","1.58B"
"862","0NXR","Raiffeisen Bank International AG","10.65B","38.08","0.90%","7.76B"
"863","0A62","RPM International Inc.","10.61B","123.69","6.43%","5.73B"
"864","0R18","Best Buy Co., Inc.","10.61B","66.47","-0.40%","31.84B"
"865","0QVJ","Euronext N.V.","10.55B","121.57","1.19%","1.55B"
"866","0J1G","Guidewire Software, Inc.","10.55B","162.88","-1.96%","968.63M"
"867","0QK6","Logitech International S.A.","10.52B","76.38","-1.17%","3.48B"
"868","0Y5C","Allegion plc","10.50B","164.20","0.01%","2.96B"
"869","SN","Smith & Nephew plc","10.50B","1,236.00","-0.16%","4.33B"
"870","SN.","Smith & Nephew plc","10.50B","1,236.00","-0.16%","4.33B"
"871","0MH1","Bureau Veritas SA","10.46B","27.28","0.89%","5.68B"
"872","0J2R","Alstom SA","10.44B","25.63","-0.70%","16.39B"
"873","0LFS","Toll Brothers, Inc.","10.41B","148.49","1.09%","8.35B"
"874","KYGA","Kerry Group plc","10.41B","76.60","3.24%","5.98B"
"875","0J39","Harmony Gold Mining Company Limited","10.37B","21.67","-1.84%","3.04B"
"876","0OJC","Gjensidige Forsikring ASA","10.33B","282.54","-0.09%","3.40B"
"877","0B67","Galp Energia, SGPS, S.A.","10.33B","16.08","1.13%","17.31B"
"878","0A7E","Domino's Pizza, Inc.","10.32B","415.12","-","3.58B"
"879","0AD1","Solventum Corporation","10.30B","85.55","0.98%","6.25B"
"880","0A6D","Jack Henry & Associates, Inc.","10.29B","189.04","0.28%","1.80B"
"881","0SAY","DWS Group GmbH & Co. KGaA","10.29B","59.37","1.14%","3.81B"
"882","0QMR","BELIMO Holding AG","10.26B","901.39","0.55%","947.01M"
"883","0JWG","MKS Inc.","10.24B","203.25","-3.12%","2.85B"
"884","0QGU","CNH Industrial N.V.","10.17B","8.87","0.11%","13.25B"
"885","0RT6","Franklin Resources, Inc.","10.13B","26.14","0.10%","6.52B"
"886","SGRO","SEGRO Plc","10.11B","747.60","-0.51%","699.00M"
"887","0HQU","CF Industries Holdings, Inc.","10.11B","86.20","-0.53%","5.01B"
"888","0T3W","Bilibili Inc.","10.06B","33.59","1.02%","3.11B"
"889","0HBQ","Akamai Technologies, Inc.","10.05B","93.59","2.44%","3.07B"
"890","0HD0","Ally Financial Inc.","10.04B","43.71","0.01%","5.33B"
"891","0I0J","The Clorox Company","10.02B","109.52","-1.97%","5.04B"
"892","0U96","Everest Group, Ltd.","10.00B","318.60","-1.29%","13.15B"
"893","0NPT","Eiffage SA","9.98B","119.79","-0.03%","21.37B"
"894","0J5Z","Hormel Foods Corporation","9.95B","24.52","-0.23%","9.10B"
"895","SGE","The Sage Group plc","9.95B","1,054.00","1.40%","2.51B"
"896","0YAA","Nova Ltd.","9.87B","1,065.00","7.66%","634.37M"
"897","0KBL","Omega Healthcare Investors, Inc.","9.87B","44.37","-0.85%","855.68M"
"898","0K6R","Neurocrine Biosciences, Inc.","9.86B","132.37","-0.25%","2.00B"
"899","0ACB","Helvetia Baloise Holding AG","9.86B","199.30","-0.28%","8.87B"
"900","0Q99","ageas SA/NV","9.85B","59.64","0.62%","7.38B"
"901","0K9O","Nutanix, Inc.","9.83B","48.36","-3.08%","1.99B"
"902","0UAN","Invesco Ltd.","9.79B","29.46","0.97%","4.67B"
"903","0L9E","Stanley Black & Decker, Inc.","9.76B","85.08","0.67%","11.31B"
"904","0RQ6","Evolution AB (publ)","9.68B","598.37","1.15%","1.95B"
"905","EDV","Endeavour Mining plc","9.68B","3,996.00","-2.68%","2.90B"
"906","0RNH","Snap Inc.","9.67B","7.78","-1.25%","4.29B"
"907","0H9N","AECOM","9.67B","98.77","-0.49%","12.01B"
"908","0I0T","Coca-Cola Consolidated, Inc.","9.67B","151.40","1.69%","5.27B"
"909","0MH6","Ipsen S.A.","9.57B","134.62","-1.23%","3.22B"
"910","0H6E","AGNC Investment Corp.","9.56B","11.84","1.14%","711.21M"
"911","0J66","Host Hotels & Resorts, Inc.","9.55B","18.36","-1.24%","4.43B"
"912","0KHE","Revvity, Inc.","9.53B","112.46","-1.24%","2.10B"
"913","0LJL","Universal Health Services, Inc.","9.53B","198.65","-2.27%","12.64B"
"914","0KUT","Regency Centers Corporation","9.52B","69.91","-0.70%","1.17B"
"915","0LJN","Unum Group","9.51B","75.82","-5.77%","9.72B"
"916","0ACG","Zebra Technologies Corporation","9.51B","248.74","1.09%","3.92B"
"917","0QOG","Swiss Prime Site AG","9.43B","126.75","1.64%","577.29M"
"918","0H59","Accor SA","9.42B","46.24","-0.32%","4.86B"
"919","0NWW","AB SKF (publ)","9.40B","247.00","-0.80%","7.45B"
"920","0NWX","AB SKF (publ)","9.40B","252.79","1.50%","7.45B"
"921","0NP8","Aeroports de Paris SA","9.35B","109.70","0.18%","5.52B"
"922","S32","South32 Limited","9.30B","206.50","-0.96%","4.37B"
"923","0LHS","UDR, Inc.","9.29B","37.33","0.87%","1.30B"
"924","0MTD","Swedish Orphan Biovitrum AB (publ)","9.25B","347.34","4.01%","2.20B"
"925","0JDI","Ionis Pharmaceuticals, Inc.","9.24B","75.72","-3.48%","719.36M"
"926","0HCK","Align Technology, Inc.","9.19B","173.35","3.56%","2.96B"
"927","ADM","Admiral Group plc","9.18B","3,030.00","0.53%","5.24B"
"928","0HBT","Skanska AB (publ)","9.18B","266.70","-0.61%","14.42B"
"929","0HQ3","Brown-Forman Corporation","9.14B","26.48","-2.55%","2.96B"
"930","0SGN","Brown-Forman Corporation","9.14B","33.48","-0.56%","2.96B"
"931","0RVE","BAWAG Group AG","9.10B","135.90","2.03%","1.67B"
"932","0D53","Financière de Tubize SA","9.08B","227.00","8.35%","11.36K"
"933","0H9X","Fresenius Medical Care AG","9.07B","39.58","-2.80%","17.15B"
"934","0J3K","Hasbro, Inc.","9.04B","86.43","0.72%","3.25B"
"935","0A5S","Hensoldt AG","9.01B","89.90","-0.34%","2.09B"
"936","0HEJ","American Homes 4 Rent","8.97B","31.69","-0.78%","1.36B"
"937","0RK1","Italgas S.p.A.","8.94B","10.32","-2.09%","2.66B"
"938","0A56","Sibanye Stillwater Limited","8.92B","17.34","0.22%","4.59B"
"939","0I4X","Crown Holdings, Inc.","8.92B","105.14","1.77%","9.03B"
"940","0G6T","Symrise AG","8.90B","73.42","-1.26%","4.27B"
"941","0A1K","NIO Inc.","8.90B","4.680","0.01%","7.58B"
"942","GAID","GAIL (India) Limited","8.89B","8.10","1.85%","12.07B"
"943","0HIN","Assurant, Inc.","8.88B","236.35","-0.08%","9.35B"
"944","0HA9","Indra Sistemas, S.A.","8.87B","58.55","2.72%","4.52B"
"945","0IJO","Exelixis, Inc.","8.84B","44.31","-2.83%","1.70B"
"946","0HOT","Booz Allen Hamilton Holding Corporation","8.83B","96.70","0.80%","8.71B"
"947","0QQ0","BKW AG","8.81B","179.30","2.20%","4.18B"
"948","0QYK","Wynn Resorts, Limited","8.79B","115.04","-2.26%","5.29B"
"949","0H4K","Acciona, S.A.","8.79B","187.90","-1.42%","18.59B"
"950","0A00","Akzo Nobel N.V.","8.77B","59.18","0.05%","9.08B"
"951","0I1P","Comerica Incorporated","8.73B","91.50","-0.08%","2.41B"
"952","0QE6","Tele2 AB (publ)","8.73B","155.74","-0.17%","2.34B"
"953","0AB7","Technoprobe S.p.A.","8.73B","15.21","8.07%","538.29M"
"954","0KBZ","Rexel S.A.","8.73B","34.27","0.13%","16.66B"
"955","0OAW","Mowi ASA","8.72B","222.97","-2.94%","4.92B"
"956","0H4A","Deutsche Lufthansa AG","8.69B","8.37","-0.55%","34.34B"
"957","0QYL","Rambus Inc.","8.69B","106.78","-0.21%","504.75M"
"958","0Q0Y","Aegon Ltd.","8.67B","6.68","-0.57%","11.20B"
"959","0RBK","Schaeffler AG","8.66B","10.60","1.99%","20.62B"
"960","0MPJ","GEA Group Aktiengesellschaft","8.64B","61.40","-0.16%","4.75B"
"961","0M2N","Orion Oyj","8.59B","65.30","-0.76%","1.42B"
"962","0M2O","Orion Oyj","8.59B","70.45","1.08%","1.42B"
"963","39IB","LG Electronics Inc.","8.58B","15.00","-6.25%","46.66B"
"964","LGLD","LG Electronics Inc.","8.58B","15.20","-","46.66B"
"965","0KBS","Recordati Industria Chimica e Farmaceutica S.p.A.","8.56B","48.24","-3.09%","2.23B"
"966","SVT","Severn Trent PLC","8.54B","2,835.00","0.57%","2.65B"
"967","0JXI","Madrigal Pharmaceuticals, Inc.","8.51B","560.51","0.22%","550.99M"
"968","0A6F","Lattice Semiconductor Corporation","8.50B","66.95","5.38%","369.03M"
"969","0XNH","DocuSign, Inc.","8.49B","57.76","-4.01%","2.41B"
"970","WISE","Wise plc","8.46B","832.50","2.78%","1.72B"
"971","0LVK","Westlake Corporation","8.46B","88.29","1.46%","8.54B"
"972","0NPH","Carrefour SA","8.44B","13.75","-1.33%","75.71B"
"973","0IN2","Groupe Bruxelles Lambert SA","8.43B","80.53","-0.40%","5.74B"
"974","0KIT","Pinnacle West Capital Corporation","8.38B","92.90","-0.75%","3.95B"
"975","UU","United Utilities Group PLC","8.35B","1,225.00","0.53%","2.37B"
"976","UU.","United Utilities Group PLC","8.35B","1,218.50","1.67%","2.37B"
"977","0MKP","Strabag SE","8.30B","82.70","1.85%","15.36B"
"978","0IKH","Komercní banka, a.s.","8.30B","1,189.27","1.13%","1.31B"
"979","0FDT","Nemetschek SE","8.29B","82.70","-1.99%","1.01B"
"980","0QJV","The Swatch Group AG","8.28B","171.13","-3.41%","5.83B"
"981","0QM4","The Swatch Group AG","8.28B","34.62","-6.36%","5.83B"
"982","0ACP","Banque Cantonale Vaudoise","8.28B","103.68","2.65%","1.06B"
"983","0FIN","Orkla ASA","8.26B","113.40","0.27%","5.41B"
"984","SMIN","Smiths Group plc","8.25B","2,612.00","1.95%","2.92B"
"985","CNA","Centrica plc","8.23B","182.10","0.41%","19.50B"
"986","0RSP","Ayvens","8.22B","11.82","1.27%","22.00B"
"987","0F4I","Klépierre SA","8.20B","33.21","-0.03%","1.48B"
"988","PSH","Pershing Square Holdings, Ltd.","8.20B","4,644.00","-2.19%","2.42B"
"989","0TCP","Dino Polska S.A.","8.16B","41.09","-","6.65B"
"990","0NVQ","Buzzi S.p.A.","8.14B","51.68","2.13%","3.83B"
"991","0L7F","The J. M. Smucker Company","8.13B","102.42","-1.12%","6.68B"
"992","0A6U","Luckin Coffee Inc.","8.13B","34.03","-1.33%","4.82B"
"993","0IPD","Five Below, Inc.","8.11B","199.23","0.80%","3.37B"
"994","MRO","Melrose Industries PLC","8.05B","640.80","0.72%","3.45B"
"995","0HVD","Permian Resources Corporation","7.97B","14.31","-1.30%","3.86B"
"996","WEIR","The Weir Group PLC","7.95B","3,088.00","0.65%","2.49B"
"997","0HOX","BXP, Inc.","7.94B","67.25","1.29%","2.55B"
"998","0HGR","Applied Industrial Technologies, Inc.","7.92B","271.80","0.00%","3.47B"
"999","0QYC","First Majestic Silver Corp.","7.89B","27.56","-1.29%","718.33M"
"1000","0O7D","Yara International ASA","7.88B","418.75","-0.25%","11.21B"
"1001","STJ","St. James's Place plc","7.88B","1,515.50","0.63%","17.09B"
"1002","0HNC","BioMarin Pharmaceutical Inc.","7.84B","55.06","-0.02%","2.30B"
"1003","0QK8","Baxter International Inc.","7.82B","20.31","-0.43%","8.20B"
"1004","0ON7","D'Ieteren Group SA","7.82B","169.45","0.98%","6.77B"
"1005","0A2N","Lynas Rare Earths Limited","7.78B","15.45","-0.74%","266.31M"
"1006","0HOU","BorgWarner Inc.","7.76B","47.67","-1.77%","10.55B"
"1007","0AAK","Volvo Car AB (publ.)","7.75B","32.23","-3.55%","29.61B"
"1008","0R3U","HELLA GmbH & Co. KGaA","7.69B","79.90","-2.20%","6.95B"
"1009","0HHB","Aramark","7.66B","39.44","1.06%","13.73B"
"1010","DPLM","Diploma PLC","7.63B","5,685.00","0.35%","1.52B"
"1011","MICC","The Magnum Ice Cream Company N.V.","7.62B","1,241.50","2.18%","6.91B"
"1012","0P72","Getlink SE","7.60B","15.84","-0.52%","1.33B"
"1013","0HE6","American Airlines Group Inc.","7.58B","15.42","-1.98%","40.39B"
"1014","0G2X","Sofina Société Anonyme","7.58B","260.74","0.98%","416.68M"
"1015","0ITS","The Gap, Inc.","7.58B","26.95","-1.07%","11.63B"
"1016","0H6G","The AES Corporation","7.55B","14.42","1.41%","9.00B"
"1017","0L7A","A. O. Smith Corporation","7.54B","72.01","0.35%","2.85B"
"1018","0UC3","Norwegian Cruise Line Holdings Ltd.","7.49B","22.44","-2.26%","7.21B"
"1019","0K2K","Molson Coors Beverage Company","7.48B","48.98","-2.49%","8.34B"
"1020","0HCH","Alexandria Real Estate Equities, Inc.","7.48B","57.57","0.86%","2.28B"
"1021","0ADW","Pool Corporation","7.46B","266.58","-","3.94B"
"1022","0NQF","Renault SA","7.45B","31.87","-3.28%","48.79B"
"1023","PHNX","Phoenix Group Holdings plc","7.42B","740.50","-0.60%","17.51B"
"1024","0OBQ","Deutsche Wohnen SE","7.41B","21.35","0.24%","1.71B"
"1025","0XGN","IAMGOLD Corporation","7.40B","22.58","147.05%","1.66B"
"1026","MKS","Marks and Spencer Group plc","7.40B","366.80","0.91%","15.28B"
"1027","0MZX","Vienna Insurance Group AG","7.39B","66.40","-1.92%","11.25B"
"1028","BAB","Babcock International Group PLC","7.38B","1,484.00","1.09%","4.96B"
"1029","0KCK","Stora Enso Oyj","7.38B","115.70","0.35%","8.20B"
"1030","SDR","Schroders plc","7.32B","467.00","1.88%","3.08B"
"1031","0A71","Antero Resources Corporation","7.32B","32.38","1.02%","3.73B"
"1032","0RLT","Qiagen N.V.","7.32B","40.54","0.18%","1.54B"
"1033","0H90","Acuity Inc.","7.29B","321.80","0.38%","3.43B"
"1034","0IQE","Flowserve Corporation","7.27B","76.45","-0.22%","3.49B"
"1035","0QFU","KION GROUP AG","7.26B","65.00","0.51%","9.84B"
"1036","0CX9","Stora Enso Oyj","7.25B","10.70","-1.83%","8.20B"
"1037","0CXC","Stora Enso Oyj","7.25B","10.52","-1.53%","8.20B"
"1038","0HJH","Autoliv, Inc.","7.23B","126.58","-1.78%","7.90B"
"1039","0KDI","Oshkosh Corporation","7.20B","152.16","-1.53%","7.69B"
"1040","0JWC","MGM Resorts International","7.15B","34.49","-2.07%","12.85B"
"1041","0RG6","Flughafen Zürich AG","7.13B","248.00","1.56%","1.23B"
"1042","MNG","M&G plc","7.10B","299.40","0.13%","6.34B"
"1043","0NL3","Trelleborg AB (publ)","7.07B","375.43","0.92%","2.74B"
"1044","0A6L","GameStop Corp.","7.06B","20.99","-","2.90B"
"1045","0MI0","Autoliv, Inc.","7.05B","1,189.00","0.42%","7.90B"
"1046","0L3C","Henry Schein, Inc.","7.03B","78.89","3.12%","9.65B"
"1047","ITRK","Intertek Group plc","7.03B","4,582.00","-0.82%","3.40B"
"1048","SBRY","J Sainsbury plc","7.01B","314.80","-0.38%","33.29B"
"1049","0RI5","Redeia Corporación, S.A.","7.00B","15.25","-0.63%","1.48B"
"1050","0H30","Indutrade AB (publ)","6.98B","239.08","0.29%","2.55B"
"1051","0BNS","Kesko Oyj","6.98B","19.24","-0.10%","10.72B"
"1052","0BNT","Kesko Oyj","6.98B","19.21","0.37%","10.72B"
"1053","CNSD","China Steel Corporation","6.93B","11.00","-","8.01B"
"1054","TIBD","Türkiye Is Bankasi A.S.","6.90B","3.380","-","5.55B"
"1055","0RA9","ABIVAX Société Anonyme","6.89B","102.40","-1.73%","4.64M"
"1056","0HGC","APA Corporation","6.89B","25.87","-0.04%","6.98B"
"1057","0QI7","Addtech AB (publ.)","6.89B","317.60","1.05%","1.78B"
"1058","0Z4I","Sunny Optical Technology (Group) Company Limited","6.89B","66.93","1.27%","3.98B"
"1059","0I0H","Cleveland-Cliffs Inc.","6.89B","14.09","-2.07%","13.85B"
"1060","0MCK","Svenska Cellulosa Aktiebolaget SCA (publ)","6.88B","120.11","0.97%","1.78B"
"1061","0MCJ","Svenska Cellulosa Aktiebolaget SCA (publ)","6.86B","120.40","-","1.78B"
"1062","0NWJ","Banca Popolare di Sondrio S.p.A","6.81B","17.36","0.14%","1.42B"
"1063","0R8M","SPIE SA","6.81B","48.28","-1.87%","8.88B"
"1064","0GYM","Ackermans & Van Haaren NV","6.80B","237.00","-0.17%","5.31B"
"1065","0HAQ","Affiliated Managers Group, Inc.","6.77B","309.84","0.25%","1.52B"
"1066","0IAH","Securitas AB (publ)","6.73B","145.00","0.21%","12.51B"
"1067","0MET","Konecranes Plc","6.73B","97.63","0.03%","3.70B"
"1068","0N54","A2A S.p.A.","6.71B","2.417","2.37%","11.97B"
"1069","0LQ0","Vipshop Holdings Limited","6.71B","18.25","-1.52%","11.15B"
"1070","BNZL","Bunzl plc","6.68B","2,074.00","-0.19%","11.82B"
"1071","0IL1","Federal Realty Investment Trust","6.68B","102.42","0.30%","935.43M"
"1072","0AHJ","Hudbay Minerals Inc.","6.67B","31.11","-2.74%","1.53B"
"1073","0KGS","Pegasystems Inc.","6.59B","52.05","-3.72%","1.29B"
"1074","IMI","IMI plc","6.59B","2,688.00","0.30%","2.20B"
"1075","0MEC","Nordex SE","6.59B","32.51","1.35%","6.29B"
"1076","0M3L","Zions Bancorporation, National Association","6.58B","59.89","0.79%","2.39B"
"1077","0RTC","Delivery Hero SE","6.57B","25.07","-2.36%","11.49B"
"1078","0H2Z","Fastighets AB Balder (publ)","6.57B","69.74","-2.00%","1.07B"
"1079","0K75","New Oriental Education & Technology Group Inc.","6.56B","55.20","-0.67%","3.69B"
"1080","0HKF","Axsome Therapeutics, Inc.","6.56B","178.08","1.18%","417.55M"
"1081","0HI3","Arrowhead Pharmaceuticals, Inc.","6.56B","65.20","-2.35%","617.06M"
"1082","0V90","New Gold Inc.","6.55B","13.25","4.05%","924.12M"
"1083","0FRJ","RATIONAL Aktiengesellschaft","6.51B","686.00","0.22%","1.08B"
"1084","0F4O","Lotus Bakeries NV","6.50B","9,200.00","0.44%","1.11B"
"1085","CBKD","Commercial International Bank Egypt (CIB) S.A.E.","6.50B","2.520","1.00%","1.93B"
"1086","0HVP","Lumen Technologies, Inc.","6.48B","7.99","-19.46%","9.44B"
"1087","0EEE","CTS Eventim AG & Co. KGaA","6.42B","77.15","1.31%","2.56B"
"1088","0L77","Skyworks Solutions, Inc.","6.42B","58.50","-0.56%","3.03B"
"1089","0QO7","Barry Callebaut AG","6.41B","1,262.50","-1.98%","13.68B"
